xmin	xmax	ocha_ID	epidemic_id	thres	duration	imax
2014-05-18	2014-08-17	CO44090	CO44090.7	0.000808077774801714	91	0.00404038887400857
2014-10-12	2014-11-09	CO44090	CO44090.8	0.000808077774801714	28	0.00161615554960343
2015-10-25	2016-01-03	CO44090	CO44090.9	0.000808077774801714	70	0.00323231109920685
2018-09-02	2019-03-10	CO44090	CO44090.10	0.000808077774801714	189	0.00323231109920685
2013-08-11	2013-09-08	CO44279	CO44279.1	0.00154718960779278	28	0.00386797401948195
2013-12-08	2014-03-02	CO44279	CO44279.2	0.00154718960779278	84	0.00541516362727472
2014-09-28	2014-11-23	CO44279	CO44279.3	0.00154718960779278	56	0.00464156882337833
2014-12-21	2015-01-25	CO44279	CO44279.4	0.00154718960779278	35	0.00309437921558556
2015-09-27	2015-12-27	CO44279	CO44279.5	0.00154718960779278	91	0.00541516362727472
2018-07-22	2019-01-06	CO44279	CO44279.6	0.00154718960779278	168	0.00618875843117111
2007-11-04	2008-01-27	CO44430	CO44430.1	0.000550696957811083	84	0.0033041817468665
2008-12-28	2009-04-05	CO44430	CO44430.4	0.000550696957811083	98	0.00183565652603694
2009-12-06	2010-03-07	CO44430	CO44430.5	0.000550696957811083	91	0.00220278783124433
2011-12-04	2012-02-26	CO44430	CO44430.7	0.000550696957811083	84	0.00146852522082955
2012-10-21	2014-05-25	CO44430	CO44430.8	0.000550696957811083	581	0.00348774739947019
2017-12-10	2018-05-20	CO44430	CO44430.9	0.000550696957811083	161	0.00367131305207388
2018-11-04	2019-04-07	CO44430	CO44430.10	0.000550696957811083	154	0.00238635348384802
2019-10-20	2019-12-22	CO44430	CO44430.11	0.000550696957811083	63	0.00385487870467758
2007-04-22	2007-08-05	CO44560	CO44560.1	0.000258963448576808	105	0.00207170758861446
2008-07-06	2008-08-17	CO44560	CO44560.5	0.000258963448576808	42	0.00103585379430723
2009-12-06	2010-01-24	CO44560	CO44560.6	0.000258963448576808	49	0.00155378069146085
2010-03-07	2010-05-09	CO44560	CO44560.7	0.000258963448576808	63	0.00103585379430723
2011-10-23	2012-03-11	CO44560	CO44560.9	0.000258963448576808	140	0.0033665248314985
2013-01-13	2013-03-17	CO44560	CO44560.10	0.000258963448576808	63	0.00103585379430723
2013-08-04	2014-02-09	CO44560	CO44560.12	0.000258963448576808	189	0.00129481724288404
2017-12-31	2018-05-27	CO44560	CO44560.14	0.000258963448576808	147	0.00129481724288404
2007-07-01	2007-08-05	CO44650	CO44650.1	0.00141154778280608	35	0.00423464334841825
2010-08-08	2010-09-05	CO44650	CO44650.3	0.00141154778280608	28	0.00352886945701521
2010-10-10	2010-11-14	CO44650	CO44650.4	0.00141154778280608	35	0.00282309556561217
2012-06-10	2013-02-24	CO44650	CO44650.5	0.00141154778280608	259	0.00494041723982129
2013-04-07	2013-07-28	CO44650	CO44650.6	0.00141154778280608	112	0.00282309556561217
2013-12-08	2014-02-02	CO44650	CO44650.7	0.00141154778280608	56	0.00352886945701521
2014-04-27	2015-02-01	CO44650	CO44650.8	0.00141154778280608	280	0.0084692866968365
2015-09-27	2015-12-27	CO44650	CO44650.9	0.00141154778280608	91	0.00494041723982129
2016-10-02	2016-11-27	CO44650	CO44650.10	0.00141154778280608	56	0.00352886945701521
2018-05-13	2019-02-24	CO44650	CO44650.11	0.00141154778280608	287	0.00705773891403042
2013-12-01	2014-03-02	CO44847	CO44847.4	0.00030763615604796	91	0.00246108924838368
2014-10-05	2014-11-23	CO44847	CO44847.5	0.00030763615604796	49	0.00123054462419184
2017-03-12	2017-06-25	CO44847	CO44847.6	0.00030763615604796	105	0.00107672654616786
2017-12-10	2018-06-03	CO44847	CO44847.7	0.00030763615604796	175	0.00199963501431174
2018-10-28	2019-04-14	CO44847	CO44847.8	0.00030763615604796	168	0.00138436270221582
2007-06-10	2008-01-27	CO47001	CO47001.1	0.000370551262438973	231	0.00248798704780453
2009-10-25	2011-02-20	CO47001	CO47001.4	0.000370551262438973	483	0.00222330757463384
2012-10-21	2014-04-13	CO47001	CO47001.5	0.000370551262438973	539	0.00291147420487764
2014-08-24	2015-01-18	CO47001	CO47001.7	0.000370551262438973	147	0.00174688452292659
2015-10-11	2016-01-24	CO47001	CO47001.8	0.000370551262438973	105	0.00100578199804864
2018-07-22	2019-04-07	CO47001	CO47001.9	0.000370551262438973	259	0.00455248693853595
2015-11-15	2015-12-27	CO47053	CO47053.2	0.000614112607907968	42	0.00307056303953984
2018-07-15	2019-04-14	CO47053	CO47053.3	0.000614112607907968	273	0.0159669278056072
2019-06-09	2019-08-18	CO47053	CO47053.4	0.000614112607907968	70	0.00307056303953984
2008-12-28	2009-05-03	CO47189	CO47189.1	0.000485939794184029	126	0.00242969897092015
2009-07-26	2009-09-06	CO47189	CO47189.2	0.000485939794184029	42	0.00145781938255209
2012-12-09	2014-02-02	CO47189	CO47189.3	0.000485939794184029	420	0.00267266886801216
2015-09-13	2015-12-27	CO47189	CO47189.5	0.000485939794184029	105	0.00267266886801216
2018-10-28	2019-08-18	CO47189	CO47189.6	0.000485939794184029	294	0.00437345814765627
2007-04-29	2007-07-15	CO47245	CO47245.1	0.00045352960381091	77	0.00272117762286546
2010-01-24	2010-02-28	CO47245	CO47245.2	0.00045352960381091	35	0.00136058881143273
2013-04-14	2013-07-28	CO47245	CO47245.4	0.00045352960381091	105	0.00226764801905455
2013-09-29	2013-12-08	CO47245	CO47245.5	0.00045352960381091	70	0.00181411841524364
2015-10-04	2016-02-21	CO47245	CO47245.6	0.00045352960381091	140	0.00725647366097455
2016-04-24	2016-06-05	CO47245	CO47245.7	0.00045352960381091	42	0.00226764801905455
2016-08-07	2016-09-25	CO47245	CO47245.8	0.00045352960381091	49	0.00226764801905455
2019-05-19	2019-12-22	CO47245	CO47245.9	0.00045352960381091	217	0.00362823683048728
2012-09-23	2013-08-04	CO47288	CO47288.1	0.000413826818130343	315	0.00206913409065172
2013-09-01	2013-12-15	CO47288	CO47288.2	0.000413826818130343	105	0.00165530727252137
2015-03-08	2015-04-12	CO47288	CO47288.3	0.000413826818130343	35	0.00124148045439103
2015-09-06	2016-02-21	CO47288	CO47288.4	0.000413826818130343	168	0.0124148045439103
2016-05-15	2016-07-10	CO47288	CO47288.6	0.000413826818130343	56	0.00206913409065172
2018-05-06	2019-02-24	CO47288	CO47288.7	0.000413826818130343	294	0.014483938634562
2019-10-20	2019-12-22	CO47288	CO47288.9	0.000413826818130343	63	0.00206913409065172
2012-09-30	2012-11-11	CO47555	CO47555.2	0.000969487089491184	42	0.00339320481321915
2013-01-27	2013-12-15	CO47555	CO47555.3	0.000969487089491184	322	0.00339320481321915
2015-09-20	2015-11-22	CO47555	CO47555.4	0.000969487089491184	63	0.00387794835796474
2019-04-14	2019-12-22	CO47555	CO47555.5	0.000969487089491184	252	0.010664357984403
2007-01-21	2007-02-25	CO47980	CO47980.1	0.00040845283168932	35	0.00285916982182524
2013-03-17	2013-07-28	CO47980	CO47980.3	0.00040845283168932	133	0.00163381132675728
2018-11-11	2019-04-07	CO47980	CO47980.4	0.00040845283168932	147	0.00326762265351456
2019-05-12	2019-12-22	CO47980	CO47980.5	0.00040845283168932	224	0.00490143398027183
2007-04-01	2007-07-29	CO50001	CO50001.1	0.00214111690558748	119	0.00481751303757184
2009-04-05	2009-07-05	CO50001	CO50001.2	0.00214111690558748	91	0.00305109159046216
2010-01-17	2010-09-26	CO50001	CO50001.3	0.00214111690558748	252	0.00711921371107838
2011-12-11	2012-07-15	CO50001	CO50001.4	0.00214111690558748	217	0.00658393448468151
2012-11-04	2015-06-14	CO50001	CO50001.5	0.00214111690558748	952	0.00802918839595306
2016-02-14	2016-05-22	CO50001	CO50001.6	0.00214111690558748	98	0.00321167535838122
2018-04-22	2018-09-09	CO50001	CO50001.7	0.00214111690558748	140	0.00556690395452745
2018-11-11	2019-12-22	CO50001	CO50001.8	0.00214111690558748	406	0.016754239786222
2007-04-15	2007-08-26	CO50006	CO50006.1	0.00378610400974761	133	0.0098438704253438
2010-01-10	2010-09-26	CO50006	CO50006.3	0.00378610400974761	259	0.0113583120292428
2012-01-15	2012-11-11	CO50006	CO50006.4	0.00378610400974761	301	0.0155230264399652
2012-12-30	2014-10-19	CO50006	CO50006.5	0.00378610400974761	658	0.0219594032565362
2014-12-07	2015-06-28	CO50006	CO50006.6	0.00378610400974761	203	0.0155230264399652
2016-01-03	2016-03-06	CO50006	CO50006.7	0.00378610400974761	63	0.00719359761852047
2018-04-15	2018-10-28	CO50006	CO50006.8	0.00378610400974761	196	0.0132513640341166
2019-01-13	2019-12-01	CO50006	CO50006.9	0.00378610400974761	322	0.0268813384692081
2012-02-05	2015-08-16	CO50313	CO50313.1	0.00169820237823156	1288	0.0165574731877577
2015-09-06	2016-02-14	CO50313	CO50313.2	0.00169820237823156	161	0.00679280951292623
2018-05-06	2019-11-24	CO50313	CO50313.3	0.00169820237823156	567	0.0212275297278945
2012-02-19	2012-08-12	CO50350	CO50350.1	0.000775027992205263	175	0.00542519594543684
2012-12-16	2013-12-08	CO50350	CO50350.2	0.000775027992205263	357	0.00465016795323158
2014-01-26	2014-07-20	CO50350	CO50350.3	0.000775027992205263	175	0.0155005598441053
2014-08-03	2014-09-14	CO50350	CO50350.4	0.000775027992205263	42	0.00465016795323158
2015-03-29	2015-06-21	CO50350	CO50350.5	0.000775027992205263	84	0.00542519594543684
2016-03-06	2016-07-31	CO50350	CO50350.6	0.000775027992205263	147	0.00697525192984737
2018-04-08	2018-09-09	CO50350	CO50350.7	0.000775027992205263	154	0.00387513996102632
2019-08-04	2019-12-22	CO50350	CO50350.8	0.000775027992205263	140	0.00465016795323158
2008-01-06	2008-11-30	CO50573	CO50573.1	0.00294352113927766	329	0.00735880284819415
2010-02-07	2010-08-08	CO50573	CO50573.2	0.00294352113927766	182	0.0198687676901242
2012-01-29	2012-05-06	CO50573	CO50573.3	0.00294352113927766	98	0.00809468313301356
2013-01-13	2013-12-22	CO50573	CO50573.5	0.00294352113927766	343	0.0117740845571106
2014-03-30	2014-12-07	CO50573	CO50573.6	0.00294352113927766	252	0.01250996484193
2015-01-11	2015-05-17	CO50573	CO50573.7	0.00294352113927766	126	0.060342183355192
2015-08-09	2015-11-15	CO50573	CO50573.8	0.00294352113927766	98	0.00588704227855532
2018-04-15	2018-08-19	CO50573	CO50573.10	0.00294352113927766	126	0.01250996484193
2019-03-31	2019-12-22	CO50573	CO50573.11	0.00294352113927766	266	0.0286993311079572
2015-02-01	2015-03-22	CO52250	CO52250.1	0.000700219813704138	49	0.00490153869592897
2012-12-30	2013-12-29	CO52678	CO52678.1	0.00115981897658612	364	0.00579909488293059
2007-02-18	2007-03-18	CO54003	CO54003.1	0.00133549933625857	28	0.00868074568568068
2007-06-24	2007-11-04	CO54003	CO54003.2	0.00133549933625857	133	0.00467424767690498
2010-04-25	2010-06-13	CO54003	CO54003.3	0.00133549933625857	49	0.00734524634942211
2014-06-08	2014-08-24	CO54003	CO54003.4	0.00133549933625857	77	0.00600974701316355
2014-10-12	2014-11-23	CO54003	CO54003.5	0.00133549933625857	42	0.00333874834064642
2015-08-16	2016-08-07	CO54003	CO54003.6	0.00133549933625857	357	0.0106839946900685
2016-10-02	2017-01-15	CO54003	CO54003.7	0.00133549933625857	105	0.0040064980087757
2019-06-23	2019-12-08	CO54003	CO54003.8	0.00133549933625857	168	0.0040064980087757
2007-04-22	2007-06-24	CO54405	CO54405.1	0.00216758862732707	63	0.00464483277284372
2007-12-30	2008-02-24	CO54405	CO54405.2	0.00216758862732707	56	0.00371586621827497
2008-05-18	2008-07-20	CO54405	CO54405.3	0.00216758862732707	63	0.00278689966370623
2008-10-19	2008-12-14	CO54405	CO54405.4	0.00216758862732707	56	0.00402552173646455
2009-05-24	2009-07-12	CO54405	CO54405.5	0.00216758862732707	49	0.00433517725465414
2009-09-20	2011-01-02	CO54405	CO54405.6	0.00216758862732707	469	0.0148634648730999
2012-04-22	2012-06-10	CO54405	CO54405.7	0.00216758862732707	49	0.00371586621827497
2012-07-15	2015-01-04	CO54405	CO54405.8	0.00216758862732707	903	0.00805104347292911
2015-11-29	2016-01-10	CO54405	CO54405.9	0.00216758862732707	42	0.00433517725465414
2018-08-05	2019-06-16	CO54405	CO54405.10	0.00216758862732707	315	0.00774138795473953
2007-07-01	2007-12-09	CO54498	CO54498.1	0.00103058565553986	161	0.00386469620827449
2009-11-15	2010-11-14	CO54498	CO54498.2	0.00103058565553986	364	0.00437998903604442
2012-07-29	2012-12-30	CO54498	CO54498.3	0.00103058565553986	154	0.00360704979438953
2013-03-31	2013-07-07	CO54498	CO54498.4	0.00103058565553986	98	0.00180352489719476
2013-09-08	2014-02-09	CO54498	CO54498.5	0.00103058565553986	154	0.00257646413884966
2014-04-27	2015-01-25	CO54498	CO54498.6	0.00103058565553986	273	0.00824468524431892
2015-04-19	2015-05-24	CO54498	CO54498.7	0.00103058565553986	35	0.00360704979438953
2015-08-09	2016-12-25	CO54498	CO54498.8	0.00103058565553986	504	0.00695645317489408
2017-07-30	2017-09-24	CO54498	CO54498.9	0.00103058565553986	56	0.00309175696661959
2018-09-23	2019-01-06	CO54498	CO54498.11	0.00103058565553986	105	0.00412234262215946
2019-04-28	2019-12-22	CO54498	CO54498.12	0.00103058565553986	238	0.00850233165820388
2008-01-20	2008-02-24	CO54810	CO54810.1	0.002079833474489	35	0.00346638912414833
2012-01-22	2012-03-18	CO54810	CO54810.3	0.002079833474489	56	0.00554622259863732
2012-10-07	2015-02-01	CO54810	CO54810.4	0.002079833474489	847	0.00901261172278565
2015-03-08	2016-02-07	CO54810	CO54810.5	0.002079833474489	336	0.012479000846934
2016-04-24	2016-07-10	CO54810	CO54810.6	0.002079833474489	77	0.00415966694897799
2007-06-10	2007-07-29	CO54874	CO54874.1	0.00179975750708063	49	0.00449939376770158
2009-06-07	2011-02-20	CO54874	CO54874.2	0.00179975750708063	623	0.0101986258734569
2012-07-01	2012-09-02	CO54874	CO54874.3	0.00179975750708063	63	0.00269963626062095
2012-11-11	2014-12-14	CO54874	CO54874.4	0.00179975750708063	763	0.0104985854579704
2015-05-03	2015-06-14	CO54874	CO54874.5	0.00179975750708063	42	0.00269963626062095
2015-08-30	2016-01-10	CO54874	CO54874.6	0.00179975750708063	133	0.0038994745986747
2017-12-03	2018-01-28	CO54874	CO54874.7	0.00179975750708063	56	0.0038994745986747
2018-07-01	2019-04-21	CO54874	CO54874.9	0.00179975750708063	294	0.0152979388101854
2007-03-11	2007-11-11	CO63001	CO63001.1	0.000772919391070112	245	0.00231875817321034
2009-10-25	2010-12-05	CO63001	CO63001.2	0.000772919391070112	406	0.0328920140866503
2011-01-09	2011-04-03	CO63001	CO63001.3	0.000772919391070112	84	0.00206111837618697
2012-12-16	2016-09-11	CO63001	CO63001.4	0.000772919391070112	1365	0.00601159526387865
2016-12-25	2017-01-22	CO63001	CO63001.5	0.000772919391070112	28	0.00111643912043461
2006-12-31	2007-11-11	CO63130	CO63130.1	0.00131193506370641	315	0.00819959414816508
2008-01-13	2008-02-17	CO63130	CO63130.2	0.00131193506370641	35	0.00327983765926603
2009-10-11	2010-10-03	CO63130	CO63130.3	0.00131193506370641	357	0.023942814912642
2013-02-10	2013-09-29	CO63130	CO63130.4	0.00131193506370641	231	0.00295185389333943
2013-12-01	2015-10-11	CO63130	CO63130.5	0.00131193506370641	679	0.00918354544594489
2015-12-13	2016-06-26	CO63130	CO63130.6	0.00131193506370641	196	0.00721564285038527
2010-01-31	2010-10-10	CO63190	CO63190.1	0.00140414370226032	252	0.0189559399805144
2014-09-28	2014-12-14	CO63190	CO63190.2	0.00140414370226032	77	0.00491450295791113
2015-04-26	2016-10-09	CO63190	CO63190.3	0.00140414370226032	532	0.0112331496180826
2006-12-31	2007-06-10	CO63401	CO63401.1	0.00184433695792375	161	0.00860690580364418
2007-07-22	2007-12-09	CO63401	CO63401.2	0.00184433695792375	140	0.00614778985974584
2008-01-27	2008-03-09	CO63401	CO63401.3	0.00184433695792375	42	0.00368867391584751
2010-01-10	2011-01-02	CO63401	CO63401.4	0.00184433695792375	357	0.0135251376914409
2011-04-17	2012-01-15	CO63401	CO63401.5	0.00184433695792375	273	0.00430345290182209
2013-03-24	2013-06-02	CO63401	CO63401.7	0.00184433695792375	70	0.00737734783169501
2013-11-24	2014-05-18	CO63401	CO63401.8	0.00184433695792375	175	0.00614778985974584
2014-06-08	2015-06-28	CO63401	CO63401.9	0.00184433695792375	385	0.0141399166774154
2019-09-01	2019-12-22	CO63401	CO63401.11	0.00184433695792375	112	0.00614778985974584
2007-01-07	2007-09-09	CO63470	CO63470.1	0.00241400846854786	245	0.0114665402256024
2007-10-28	2008-02-10	CO63470	CO63470.2	0.00241400846854786	105	0.00965603387419145
2008-09-28	2008-12-07	CO63470	CO63470.4	0.00241400846854786	70	0.00603502117136966
2010-01-10	2010-10-24	CO63470	CO63470.5	0.00241400846854786	287	0.052504684190916
2011-06-05	2011-08-21	CO63470	CO63470.6	0.00241400846854786	77	0.00724202540564359
2011-11-13	2012-02-19	CO63470	CO63470.7	0.00241400846854786	98	0.00663852328850663
2013-02-03	2015-02-08	CO63470	CO63470.8	0.00241400846854786	735	0.0150875529284241
2015-04-05	2015-07-19	CO63470	CO63470.9	0.00241400846854786	105	0.0126735444598763
2016-01-24	2016-05-22	CO63470	CO63470.10	0.00241400846854786	119	0.0102595359913284
2006-12-31	2007-04-22	CO63594	CO63594.1	0.00214728810314704	112	0.00572610160839211
2007-06-24	2007-09-16	CO63594	CO63594.2	0.00214728810314704	84	0.00715762701049014
2008-02-17	2008-03-16	CO63594	CO63594.3	0.00214728810314704	28	0.00429457620629408
2010-01-24	2010-12-19	CO63594	CO63594.4	0.00214728810314704	329	0.0207571183304214
2011-04-03	2012-01-01	CO63594	CO63594.5	0.00214728810314704	273	0.0100206778146862
2012-04-29	2012-06-17	CO63594	CO63594.6	0.00214728810314704	49	0.00429457620629408
2014-02-09	2015-11-15	CO63594	CO63594.7	0.00214728810314704	644	0.0186098302272744
2016-01-10	2016-03-20	CO63594	CO63594.8	0.00214728810314704	70	0.00429457620629408
2007-04-22	2008-02-17	CO66001	CO66001.2	0.000267434613303042	301	0.0012836861438546
2009-08-30	2011-01-30	CO66001	CO66001.3	0.000267434613303042	518	0.0252993144184678
2013-10-06	2016-10-30	CO66001	CO66001.7	0.000267434613303042	1120	0.00310224151431528
2007-01-07	2007-11-04	CO66170	CO66170.1	0.000250837304831601	301	0.00112876787174221
2009-09-06	2011-01-23	CO66170	CO66170.2	0.000250837304831601	504	0.0216974268679335
2015-03-01	2016-12-11	CO66170	CO66170.6	0.000250837304831601	651	0.00677260723045324
2006-12-31	2007-09-16	CO66400	CO66400.1	0.00163737183479331	259	0.00900554509136322
2007-11-04	2008-01-27	CO66400	CO66400.2	0.00163737183479331	84	0.00409342958698328
2009-07-12	2009-08-16	CO66400	CO66400.3	0.00163737183479331	35	0.00409342958698328
2009-10-04	2009-11-29	CO66400	CO66400.4	0.00163737183479331	56	0.00409342958698328
2010-01-10	2010-10-03	CO66400	CO66400.5	0.00163737183479331	266	0.00736817325656991
2014-06-08	2014-07-06	CO66400	CO66400.6	0.00163737183479331	28	0.00409342958698328
2014-09-07	2014-10-26	CO66400	CO66400.7	0.00163737183479331	49	0.00491211550437994
2015-02-01	2015-10-11	CO66400	CO66400.8	0.00163737183479331	252	0.026197949356693
2015-11-22	2016-03-13	CO66400	CO66400.9	0.00163737183479331	112	0.00818685917396657
2016-05-15	2016-07-10	CO66400	CO66400.10	0.00163737183479331	56	0.00327474366958663
2018-10-07	2019-05-26	CO66400	CO66400.11	0.00163737183479331	231	0.0057308014217766
2019-07-14	2019-12-22	CO66400	CO66400.12	0.00163737183479331	161	0.00654948733917325
2010-03-28	2010-05-16	CO66594	CO66594.2	0.0008015384973586	49	0.0032061539894344
2010-01-10	2010-11-07	CO66682	CO66682.1	0.000347799160986638	301	0.0107817739905858
2011-05-22	2011-10-16	CO66682	CO66682.2	0.000347799160986638	147	0.00347799160986638
2011-12-18	2012-04-01	CO66682	CO66682.3	0.000347799160986638	105	0.00139119664394655
2012-05-20	2012-06-17	CO66682	CO66682.4	0.000347799160986638	28	0.00139119664394655
2016-01-24	2016-07-31	CO66682	CO66682.5	0.000347799160986638	189	0.00208679496591983
2006-12-31	2008-02-10	CO68001	CO68001.1	0.00188708500536935	406	0.0091592662455732
2008-09-28	2008-11-02	CO68001	CO68001.3	0.00188708500536935	35	0.0023013231772797
2009-04-26	2010-10-17	CO68001	CO68001.4	0.00188708500536935	539	0.0137619126001326
2012-10-07	2015-07-05	CO68001	CO68001.5	0.00188708500536935	1001	0.00708807538602147
2016-01-03	2016-06-05	CO68001	CO68001.6	0.00188708500536935	154	0.00441854050037702
2019-04-14	2019-11-17	CO68001	CO68001.7	0.00188708500536935	217	0.00464867281810499
2007-01-21	2007-09-02	CO68081	CO68081.1	0.000763617396990761	224	0.0113269913886963
2009-11-01	2010-09-26	CO68081	CO68081.2	0.000763617396990761	329	0.0066180174405866
2012-04-29	2015-07-26	CO68081	CO68081.3	0.000763617396990761	1183	0.00763617396990761
2015-11-01	2016-01-31	CO68081	CO68081.4	0.000763617396990761	91	0.00216358262480716
2019-04-07	2019-12-22	CO68081	CO68081.6	0.000763617396990761	259	0.0038180869849538
2010-05-02	2010-06-06	CO68190	CO68190.2	0.00109161653304938	35	0.00272904133262346
2012-03-04	2012-09-02	CO68190	CO68190.4	0.00109161653304938	182	0.00927874053091975
2012-12-30	2013-02-17	CO68190	CO68190.5	0.00109161653304938	49	0.00272904133262346
2013-04-07	2013-06-16	CO68190	CO68190.6	0.00109161653304938	70	0.00327484959914815
2013-09-01	2015-03-22	CO68190	CO68190.7	0.00109161653304938	567	0.0065496991982963
2015-06-28	2015-08-02	CO68190	CO68190.8	0.00109161653304938	35	0.00272904133262346
2016-01-24	2016-03-20	CO68190	CO68190.9	0.00109161653304938	56	0.00218323306609877
2018-12-23	2019-12-22	CO68190	CO68190.11	0.00109161653304938	364	0.0136452066631173
2007-03-18	2007-12-02	CO68276	CO68276.1	0.00199768855942209	259	0.00970305871719302
2009-01-11	2010-10-31	CO68276	CO68276.2	0.00199768855942209	658	0.0169327887417682
2012-12-16	2015-02-08	CO68276	CO68276.3	0.00199768855942209	784	0.00903716253071899
2015-03-22	2015-11-08	CO68276	CO68276.4	0.00199768855942209	231	0.00447101725203992
2015-12-20	2016-07-10	CO68276	CO68276.5	0.00199768855942209	203	0.0070394739712969
2019-04-14	2019-12-01	CO68276	CO68276.6	0.00199768855942209	231	0.00437588922540077
2007-04-08	2007-10-21	CO68307	CO68307.1	0.00165435836675086	196	0.00631664103668511
2008-01-27	2008-02-24	CO68307	CO68307.2	0.00165435836675086	28	0.00240633944254671
2009-01-18	2009-11-29	CO68307	CO68307.4	0.00165435836675086	315	0.00676782968216261
2009-12-27	2010-12-05	CO68307	CO68307.5	0.00165435836675086	343	0.0111293199217785
2012-09-16	2015-07-05	CO68307	CO68307.6	0.00165435836675086	1022	0.00827179183375431
2016-01-17	2016-06-05	CO68307	CO68307.7	0.00165435836675086	140	0.00375990537897923
2019-05-19	2019-12-22	CO68307	CO68307.8	0.00165435836675086	217	0.00406069780929757
2007-05-13	2007-07-15	CO68406	CO68406.1	0.0019897287115849	63	0.00596918613475471
2007-09-30	2007-12-09	CO68406	CO68406.2	0.0019897287115849	70	0.00464270032703144
2008-04-27	2008-08-17	CO68406	CO68406.3	0.0019897287115849	112	0.0039794574231698
2008-10-26	2009-03-01	CO68406	CO68406.4	0.0019897287115849	126	0.0039794574231698
2009-08-02	2009-10-04	CO68406	CO68406.5	0.0019897287115849	63	0.00663242903861634
2010-03-07	2010-04-18	CO68406	CO68406.6	0.0019897287115849	42	0.00331621451930817
2010-07-11	2010-08-22	CO68406	CO68406.7	0.0019897287115849	42	0.00331621451930817
2013-03-24	2016-06-19	CO68406	CO68406.8	0.0019897287115849	1183	0.014591343884956
2016-10-30	2017-01-01	CO68406	CO68406.10	0.0019897287115849	63	0.00331621451930817
2019-04-07	2019-12-22	CO68406	CO68406.11	0.0019897287115849	259	0.00795891484633961
2006-12-31	2007-12-09	CO68547	CO68547.1	0.00173436434245035	343	0.00607027519857624
2009-05-03	2010-09-26	CO68547	CO68547.2	0.00173436434245035	511	0.0107530589231922
2012-08-19	2015-01-25	CO68547	CO68547.3	0.00173436434245035	889	0.00693745736980141
2015-03-22	2015-10-11	CO68547	CO68547.4	0.00173436434245035	203	0.00398903798763581
2016-02-29	2016-05-22	CO68547	CO68547.5	0.00173436434245035	83	0.00346872868490071
2019-03-17	2019-11-03	CO68547	CO68547.6	0.00173436434245035	231	0.00849838527800673
2007-06-03	2008-06-22	CO68575	CO68575.1	0.000787456975315574	385	0.00787456975315574
2008-08-17	2009-03-01	CO68575	CO68575.2	0.000787456975315574	196	0.0031498279012623
2010-01-10	2010-06-20	CO68575	CO68575.4	0.000787456975315574	161	0.00472474185189344
2011-03-06	2011-05-15	CO68575	CO68575.5	0.000787456975315574	70	0.00472474185189344
2011-12-18	2012-03-11	CO68575	CO68575.6	0.000787456975315574	84	0.00787456975315574
2012-06-17	2013-01-06	CO68575	CO68575.7	0.000787456975315574	203	0.00472474185189344
2013-04-07	2013-05-19	CO68575	CO68575.8	0.000787456975315574	42	0.00236237092594672
2013-06-30	2013-08-04	CO68575	CO68575.9	0.000787456975315574	35	0.00236237092594672
2014-02-02	2014-03-30	CO68575	CO68575.11	0.000787456975315574	56	0.00236237092594672
2014-08-10	2014-09-14	CO68575	CO68575.12	0.000787456975315574	35	0.00157491395063115
2015-01-11	2015-03-15	CO68575	CO68575.13	0.000787456975315574	63	0.0031498279012623
2015-12-06	2016-01-17	CO68575	CO68575.15	0.000787456975315574	42	0.00236237092594672
2018-12-16	2019-02-10	CO68575	CO68575.16	0.000787456975315574	56	0.00393728487657787
2019-03-31	2019-06-16	CO68575	CO68575.17	0.000787456975315574	77	0.00236237092594672
2007-02-18	2007-10-07	CO68679	CO68679.1	0.00229119243937875	231	0.0103103659772044
2007-11-04	2008-03-02	CO68679	CO68679.2	0.00229119243937875	119	0.00801917353782563
2008-10-19	2008-11-23	CO68679	CO68679.3	0.00229119243937875	35	0.00343678865906813
2009-08-30	2009-09-27	CO68679	CO68679.4	0.00229119243937875	28	0.00343678865906813
2009-11-01	2010-10-10	CO68679	CO68679.5	0.00229119243937875	343	0.0378046752497494
2013-03-17	2016-09-25	CO68679	CO68679.6	0.00229119243937875	1288	0.0154655489658066
2016-10-09	2016-12-25	CO68679	CO68679.7	0.00229119243937875	77	0.00572798109844688
2019-06-30	2019-08-04	CO68679	CO68679.8	0.00229119243937875	35	0.0045823848787575
2019-11-03	2019-12-22	CO68679	CO68679.9	0.00229119243937875	49	0.00286399054922344
2007-05-27	2007-07-08	CO68689	CO68689.1	0.00147325751792999	42	0.00441977255378996
2012-01-22	2012-07-15	CO68689	CO68689.2	0.00147325751792999	175	0.00810291634861492
2012-10-28	2012-12-16	CO68689	CO68689.3	0.00147325751792999	49	0.00294651503585997
2013-03-24	2013-09-01	CO68689	CO68689.4	0.00147325751792999	161	0.00368314379482496
2014-03-09	2014-11-16	CO68689	CO68689.5	0.00147325751792999	252	0.0147325751792999
2015-03-15	2015-08-30	CO68689	CO68689.6	0.00147325751792999	168	0.0103128026255099
2015-11-22	2016-03-20	CO68689	CO68689.7	0.00147325751792999	119	0.00368314379482496
2019-03-03	2019-08-25	CO68689	CO68689.9	0.00147325751792999	175	0.00957617386654491
2009-07-05	2010-08-29	CO68755	CO68755.1	0.00328049888672334	420	0.0352653630322759
2012-11-11	2014-01-12	CO68755	CO68755.2	0.00328049888672334	427	0.0139421202685742
