simRound	simID	alphaRest	alphaAmp	alphaShift	infTicksCounts	avgVisitsCounts	pVisits	propSocialVisits	locPerSGCount	establishment
0	2767	0.011013	0.5179	0.9637	4.6834	1.7508	0.66893	0.7683	17.0797	0.95
0	2768	0.025377	0.7077	0.2645	4.6342	3.6676	0.17555	0.6565	15.5863	1
0	2769	0.011583	0.6563	0.4255	5.7498	4.8132	0.66335	0.6305	15.7155	1
0	2770	0.015525	0.1463	0.5139	4.6718	2.3948	0.22865	0.0601	10.9959	0.94
0	2771	0.019803	0.3139	0.8079	4.4562	4.382	0.42971	0.0931	16.5629	1
0	2772	0.019989	0.1763	0.4723	5.5574	4.0844	0.36689	0.5147	2.3319	1
0	2773	0.010443	0.8609	0.9769	5.4482	1.0476	0.07331	0.7591	4.8893	0.76
0	2774	0.012945	0.1973	0.9739	4.339	4.8772	0.84785	0.5741	1.4997	1
0	2775	0.009477	0.7889	0.7873	5.6646	4.0868	0.48677	0.9467	9.4493	1
0	2776	0.009003	0.0981	0.2233	5.6926	3.4612	0.88529	0.5153	5.3681	1
0	2777	0.006819	0.6773	0.2207	4.6282	2.2292	0.69701	0.4723	15.8295	0.82
0	2778	0.027657	0.1519	0.0599	4.6782	2.438	0.06593	0.2521	10.4335	0.99
0	2779	0.024939	0.2837	0.4569	5.0066	4.6884	0.69341	0.2729	7.5151	1
0	2780	0.007161	0.5613	0.7879	5.8094	2.1316	0.12515	0.2045	8.4917	0.83
0	2781	0.009765	0.4769	0.0233	4.3494	2.9588	0.49163	0.7249	2.2331	0.98
0	2782	0.007659	0.9249	0.2845	4.3386	2.518	0.73931	0.8377	5.5315	0.88
0	2783	0.025971	0.3783	0.5537	4.8814	4.274	0.88079	0.2393	5.6379	1
0	2784	0.013125	0.8667	0.9105	5.2966	4.6948	0.60377	0.2637	19.6637	1
0	2785	0.025479	0.8269	0.3659	5.4898	3.8732	0.06701	0.9877	16.8631	1
0	2786	0.029289	0.9237	0.4525	5.3794	4.198	0.73661	0.8017	11.8015	0.96
0	2787	0.028275	0.7001	0.7273	4.875	1.3852	0.18131	0.2989	14.8301	0.97
0	2788	0.007005	0.1075	0.9931	5.6674	4.514	0.30443	0.0049	8.4271	1
0	2789	0.000291	0.4601	0.3061	5.7258	4.6812	0.89879	0.0711	16.0613	0
0	2790	0.001653	0.3091	0.5557	5.7474	2.974	0.90869	0.2613	1.4465	0
0	2791	0.005655	0.6731	0.2671	5.0698	1.0644	0.79889	0.8423	11.9079	0.05
0	2792	0.007317	0.1477	0.5733	4.0262	1.7588	0.54185	0.4273	10.0497	0.36
0	2793	0.008883	0.9241	0.1271	5.8898	1.6004	0.84623	0.6929	8.5905	0.98
0	2794	0.013239	0.3839	0.2883	4.9626	3.7292	0.72851	0.2057	15.4381	1
0	2795	0.012657	0.7327	0.4509	5.7194	3.7948	0.58379	0.8711	6.2155	0.95
0	2796	0.003681	0.0281	0.5387	5.5266	4.8308	0.22181	0.7403	13.1087	0.97
0	2797	0.018039	0.7071	0.2827	4.4602	2.0372	0.88331	0.9329	2.5333	0.96
0	2798	0.027939	0.7395	0.5347	5.915	4.3996	0.62321	0.2525	2.1837	1
0	2799	0.015147	0.7805	0.2047	5.3458	1.2028	0.12983	0.9863	17.0227	0.82
0	2800	0.005979	0.4115	0.3835	5.1274	2.0252	0.63347	0.8215	19.2723	0.41
0	2801	0.005559	0.6087	0.3093	5.1826	3.1452	0.45725	0.0837	15.6471	0.89
0	2802	0.006687	0.2471	0.8621	5.697	3.6764	0.70475	0.7365	19.7625	0.99
0	2803	0.011733	0.7505	0.7367	5.1266	4.1764	0.63203	0.2761	15.2405	1
0	2804	0.005157	0.8539	0.8181	4.343	3.8692	0.28769	0.7127	16.6351	0.96
0	2805	0.021939	0.8707	0.0529	4.0218	2.4092	0.13595	0.8465	17.8777	1
0	2806	0.014145	0.9097	0.6905	5.8846	4.2404	0.40973	0.0579	19.3901	1
0	2807	0.007029	0.6837	0.6085	4.3698	1.1068	0.52727	0.1791	13.8041	0
0	2808	0.021591	0.5077	0.0217	5.8914	3.4044	0.68855	0.2075	8.3169	1
0	2809	0.019197	0.6075	0.7715	5.0574	3.7148	0.41477	0.6277	14.2563	1
0	2810	0.022185	0.9413	0.3237	5.0514	2.3812	0.41369	0.0963	13.8649	0.99
0	2811	0.029283	0.2293	0.1947	4.2562	2.9124	0.31217	0.5903	15.4191	1
0	2812	0.011241	0.0081	0.3739	4.0698	1.8892	0.35843	0.7081	9.8977	0.79
0	2813	0.022413	0.8109	0.3889	5.4774	4.8124	0.41099	0.8511	5.8165	1
0	2814	0.014727	0.5355	0.8011	5.5506	2.8996	0.61385	0.4099	11.0111	1
0	2815	0.012363	0.1271	0.1127	4.1138	1.0916	0.48875	0.9839	9.1681	0.27
0	2816	0.024849	0.5761	0.4703	5.177	4.9716	0.80807	0.4603	16.4413	1
0	2817	0.011295	0.0411	0.5801	5.4958	4.8724	0.15161	0.1493	8.7349	1
0	2818	0.003147	0.2757	0.6239	4.5554	4.4412	0.13703	0.8529	19.3331	0.7
0	2819	0.025605	0.8415	0.6091	4.893	3.0804	0.58847	0.3641	5.2959	0.97
0	2820	0.020025	0.0169	0.6777	4.209	3.8412	0.49793	0.5489	6.8425	0.99
0	2821	0.024375	0.7007	0.6083	4.4358	3.5092	0.57029	0.6155	5.4935	0.99
0	2822	0.010671	0.2755	0.7993	4.4398	3.6684	0.40019	0.0383	9.0351	1
0	2823	0.029763	0.2041	0.0987	4.7322	4.0508	0.62951	0.8669	17.7029	1
0	2824	0.028809	0.0097	0.5965	4.319	2.9324	0.47993	0.5371	10.3423	1
0	2825	0.028923	0.9655	0.8147	4.7094	2.5924	0.59675	0.0715	2.5979	1
0	2826	0.025749	0.8659	0.2735	5.6618	1.4492	0.78593	0.8231	14.7769	0.99
0	2827	0.007371	0.3193	0.6751	5.8202	3.6924	0.81671	0.0971	7.4353	0.99
0	2828	0.021753	0.0197	0.2741	5.1302	2.494	0.33143	0.8919	18.6947	1
0	2829	0.000765	0.0725	0.7363	4.0154	2.7964	0.24629	0.0141	18.6111	0
0	2830	0.001071	0.5177	0.7279	4.9462	3.402	0.50585	0.4697	14.8073	0
0	2831	0.016845	0.4723	0.1209	5.701	1.1924	0.22919	0.3681	11.0377	0.98
0	2832	0.005067	0.9857	0.3823	4.6938	1.7444	0.86441	0.3115	16.1373	0
0	2833	0.018801	0.2421	0.1461	4.0822	1.3404	0.53267	0.5217	15.9587	0.93
0	2834	0.014925	0.8459	0.4643	4.2086	2.558	0.31811	0.1857	12.0751	0.26
0	2835	0.007467	0.7379	0.0307	4.9154	2.3388	0.67577	0.0575	11.6457	0.96
0	2836	0.007203	0.8039	0.0741	4.1002	1.6996	0.33341	0.8319	3.1223	0.79
0	2837	0.010515	0.9267	0.9735	5.8938	1.3716	0.12587	0.2311	14.8909	0.97
0	2838	0.004479	0.3641	0.1285	5.8566	3.4604	0.21803	0.6175	1.2527	0.94
0	2839	0.008409	0.4811	0.3727	4.6574	2.1772	0.16061	0.7151	12.9833	0.68
0	2840	0.026589	0.3305	0.4459	5.2182	1.4828	0.22739	0.8039	5.2921	0.94
0	2841	0.020469	0.0605	0.1929	4.4346	4.5428	0.66551	0.7449	17.4103	1
0	2842	0.011247	0.1855	0.5285	5.0778	4.5484	0.88169	0.0017	11.7293	1
0	2843	0.005649	0.1695	0.1987	5.427	4.7628	0.61907	0.6203	3.0349	1
0	2844	0.027537	0.8063	0.0021	4.3082	2.4636	0.35069	0.7953	9.0541	1
0	2845	0.005877	0.9331	0.9443	4.1458	4.306	0.58883	0.6403	7.2377	1
0	2846	0.017295	0.1571	0.6447	5.2742	1.0396	0.58361	0.2145	12.2613	0.82
0	2847	0.009123	0.4539	0.7853	5.2846	1.0364	0.22469	0.7539	19.7777	0.29
0	2848	0.025689	0.0245	0.1653	4.7574	3.7676	0.45977	0.2719	10.8401	1
0	2849	0.013725	0.3391	0.2863	5.3482	1.6764	0.26915	0.0057	16.5705	0.96
0	2850	0.020757	0.5959	0.4033	4.7282	2.958	0.82535	0.0581	17.7865	1
0	2851	0.004557	0.6959	0.5269	4.2026	4.354	0.27995	0.0311	11.2657	0.21
0	2852	0.014409	0.5903	0.9613	4.8154	3.0716	0.36347	0.6335	6.5309	1
0	2853	0.006003	0.1217	0.4901	4.5938	2.394	0.71375	0.9281	1.4883	0.26
0	2854	0.017223	0.5413	0.8763	4.051	3.9996	0.91571	0.4773	19.9297	1
0	2855	0.010881	0.1141	0.0281	4.067	1.1668	0.25799	0.0707	18.5047	0.5
0	2856	0.005547	0.8241	0.1077	5.8978	2.2004	0.33593	0.3043	3.1071	0.91
0	2857	0.020187	0.7139	0.8987	5.4574	2.2956	0.41963	0.7641	12.0789	1
0	2858	0.010065	0.1283	0.5013	5.2758	4.2172	0.21839	0.6917	15.4343	0.98
0	2859	0.019497	0.9981	0.8859	4.6798	2.098	0.87089	0.5387	19.3369	1
0	2860	0.009147	0.7341	0.7539	5.8326	2.3276	0.57533	0.9097	8.4765	0.94
0	2861	0.013539	0.4171	0.2029	5.8714	2.0292	0.44735	0.5695	8.0053	1
0	2862	0.013623	0.3543	0.7311	5.4498	3.0676	0.23477	0.5203	15.6243	0.98
0	2863	0.025365	0.7347	0.4061	4.5254	4.5804	0.43475	0.8761	18.3109	1
0	2864	0.017421	0.3025	0.0201	4.8086	4.158	0.12551	0.9685	16.8137	1
0	2865	0.028701	0.5845	0.3347	5.733	2.1892	0.30353	0.4769	15.0315	1
0	2866	0.028575	0.3607	0.8561	4.1054	2.8364	0.48245	0.9469	15.2063	1
0	2867	0.009651	0.9377	0.9061	5.6342	3.5372	0.67433	0.9357	7.3631	1
0	2868	0.013341	0.8141	0.6007	4.005	3.4596	0.18905	0.4027	8.3055	0.67
0	2869	0.027771	0.2789	0.7313	4.6382	2.9668	0.38741	0.8371	2.8563	1
0	2870	0.012573	0.2513	0.0477	5.3338	4.8316	0.85091	0.4653	17.0493	1
0	2871	0.012285	0.2275	0.6591	4.575	2.4828	0.89393	0.1741	15.8067	0.97
0	2872	0.015813	0.4799	0.1093	4.3818	2.218	0.72545	0.1845	5.5201	1
0	2873	0.007227	0.5101	0.3167	5.7382	4.5516	0.78251	0.6035	5.6303	1
0	2874	0.026007	0.3613	0.4323	4.9058	2.6476	0.84371	0.1225	16.7035	1
0	2875	0.009465	0.6611	0.4635	4.0502	1.4452	0.29885	0.7771	4.6651	0
0	2876	0.001581	0.3815	0.6787	4.5158	1.8292	0.20903	0.7327	12.8731	0
0	2877	0.013995	0.5367	0.6629	4.9218	3.2052	0.23603	0.2047	3.4681	0.98
0	2878	0.005595	0.0607	0.7169	5.4338	4.4612	0.61997	0.8611	19.1849	0.98
0	2879	0.009489	0.2467	0.3331	5.7522	1.7596	0.82751	0.3695	2.6131	0.85
0	2880	0.015969	0.8155	0.0963	4.8218	4.7212	0.88025	0.2541	10.2321	1
0	2881	0.025647	0.7035	0.5169	5.1538	1.838	0.82103	0.3131	13.2531	0.79
0	2882	0.021675	0.0149	0.2405	5.3406	4.3836	0.79493	0.7899	4.2433	1
0	2883	0.014181	0.1071	0.0153	5.8954	4.0132	0.58829	0.5651	17.3267	1
0	2884	0.026961	0.8713	0.3975	4.063	2.6724	0.55571	0.4909	10.2397	0.92
0	2885	0.010983	0.7963	0.6049	5.6198	2.3708	0.72671	0.4565	18.5807	0.18
0	2886	0.000771	0.4357	0.2125	5.3042	3.1876	0.65903	0.5617	16.0727	0
0	2887	0.002409	0.9875	0.9687	4.2618	2.0436	0.47921	0.4597	13.4507	0.18
0	2888	0.025497	0.6901	0.1879	4.815	4.5956	0.25925	0.8285	17.8093	1
0	2889	0.028917	0.0535	0.8755	5.7438	4.7468	0.09293	0.8381	14.8453	1
0	2890	0.004683	0.5503	0.2689	4.4022	2.3572	0.08141	0.0861	13.2455	0.42
0	2891	0.008463	0.2325	0.6867	4.8794	3.7492	0.22991	0.5431	7.8571	0.96
0	2892	0.004173	0.0807	0.1351	5.7834	3.9828	0.51989	0.3087	6.1927	0.98
0	2893	0.024189	0.5187	0.6729	4.4774	1.3172	0.81743	0.6237	9.3467	0.93
0	2894	0.011613	0.8845	0.8235	4.2018	1.4604	0.75749	0.7503	3.5669	0.81
0	2895	0.021969	0.6481	0.5207	4.3966	2.4676	0.31955	0.2741	1.2945	0.82
0	2896	0.021489	0.5577	0.0095	5.9918	2.6276	0.38039	0.8873	12.4209	1
0	2897	0.019959	0.1715	0.9947	4.5514	1.1716	0.83039	0.4383	3.8937	0.93
0	2898	0.009519	0.2329	0.5731	5.9654	2.47	0.82625	0.5951	13.8687	0.96
0	2899	0.009195	0.7135	0.9133	5.8798	1.65	0.90401	0.7835	4.9121	0.97
0	2900	0.011313	0.5747	0.4765	5.5994	3.0124	0.49667	0.7555	10.4107	0.88
0	2901	0.023451	0.1401	0.1149	4.9454	1.2628	0.60323	0.2153	11.9915	0.91
0	2902	0.016347	0.4805	0.4423	4.5998	2.5508	0.10355	0.7615	3.6201	0.83
0	2903	0.016977	0.7137	0.2255	4.265	2.9388	0.05531	0.1427	10.9199	0.95
0	2904	0.017355	0.3747	0.3875	4.7886	2.8444	0.80681	0.8675	15.0885	0.98
0	2905	0.014331	0.5191	0.7793	5.2526	1.398	0.45545	0.5251	15.0961	0.92
0	2906	0.018951	0.0495	0.3951	5.1578	1.4964	0.71231	0.0617	12.3107	0.97
0	2907	0.002127	0.0067	0.5327	5.5046	1.2124	0.75695	0.0213	1.4199	0
0	2908	0.027321	0.3863	0.1095	5.2026	1.5252	0.73427	0.3743	6.3979	1
0	2909	0.022797	0.9579	0.2555	5.5206	1.73	0.66929	0.8369	7.5949	1
0	2910	0.002571	0.8647	0.0025	5.9674	3.2732	0.34691	0.4889	3.0729	0.95
0	2911	0.029055	0.1639	0.6553	5.1258	1.8268	0.23801	0.7167	9.3087	1
0	2912	0.023769	0.2829	0.2627	4.8282	1.5548	0.55121	0.4001	2.8677	0.96
0	2913	0.017211	0.4159	0.9211	5.8858	2.9988	0.35717	0.5831	1.4845	1
0	2914	0.022671	0.3591	0.4455	5.6758	1.9924	0.15611	0.8679	8.8147	0.96
0	2915	0.021171	0.5673	0.0071	4.0214	1.0804	0.08411	0.1737	8.9021	0.88
0	2916	0.005391	0.3267	0.8545	4.0902	1.966	0.44933	0.9401	8.2751	0.18
0	2917	0.006681	0.6961	0.4867	5.3778	4.134	0.06575	0.3759	17.2697	0.58
0	2918	0.022575	0.6723	0.5995	4.3814	3.4948	0.58433	0.9801	6.3143	0.99
0	2919	0.018147	0.2871	0.4857	4.5326	4.0404	0.32765	0.3919	1.6099	1
0	2920	0.002793	0.5977	0.5569	4.3722	4.4588	0.52007	0.2093	4.5511	0.05
0	2921	0.015411	0.9483	0.8747	4.4226	4.2284	0.59081	0.0067	13.7509	1
0	2922	0.028137	0.0569	0.4335	4.2806	3.1716	0.53051	0.4339	6.0065	1
0	2923	0.002589	0.6995	0.3575	5.8018	2.954	0.37913	0.0111	11.3797	0.22
0	2924	0.016521	0.5851	0.4267	4.7986	1.7092	0.49109	0.7003	14.6173	0.73
0	2925	0.003813	0.6691	0.7977	4.7162	2.7476	0.39875	0.6531	10.0345	0.62
0	2926	0.023535	0.6171	0.3371	4.6014	2.0332	0.68981	0.3417	19.6561	1
0	2927	0.001869	0.1661	0.4795	4.5386	2.1748	0.58703	0.6709	6.5575	0
0	2928	0.002061	0.9681	0.4535	5.6086	3.7196	0.75281	0.9507	4.7677	0
0	2929	0.012561	0.6273	0.9809	5.405	3.9404	0.64715	0.4623	9.9813	1
0	2930	0.009345	0.6575	0.4097	4.0102	2.5492	0.40631	0.4267	14.7389	0.49
0	2931	0.001635	0.4121	0.1141	5.7838	4.2836	0.56345	0.4965	13.4659	0.82
0	2932	0.017079	0.0155	0.4993	5.8134	1.7556	0.83345	0.8263	14.6439	1
0	2933	0.027453	0.7759	0.7551	4.9706	3.834	0.82139	0.1041	19.2267	1
0	2934	0.008043	0.3985	0.0715	4.2522	4.0924	0.13307	0.9869	6.5233	0.97
0	2935	0.018783	0.6131	0.1183	5.0834	1.77	0.37157	0.8809	1.3895	0.98
0	2936	0.013317	0.1361	0.0853	4.331	4.0284	0.40127	0.1839	14.3779	1
0	2937	0.004527	0.0035	0.6831	4.1674	3.5516	0.35285	0.8649	3.5251	0.83
0	2938	0.010185	0.4451	0.4391	5.6002	2.6484	0.15647	0.5077	9.8825	0.91
0	2939	0.028125	0.2425	0.7561	4.2778	3.0508	0.73337	0.3209	6.6677	1
0	2940	0.006831	0.8999	0.9957	4.4518	2.178	0.11723	0.1761	17.5319	0.9
0	2941	0.021579	0.2587	0.4731	5.1514	2.722	0.59837	0.0629	4.3079	1
0	2942	0.012903	0.8041	0.3519	5.0442	4.1428	0.44447	0.5675	9.1339	0.99
0	2943	0.026043	0.8165	0.3291	4.7806	2.366	0.22073	0.7007	4.3649	0.94
0	2944	0.019833	0.9419	0.6063	4.0486	2.3396	0.17771	0.4355	4.4561	0.01
0	2945	0.024003	0.1143	0.2407	4.427	4.9932	0.27023	0.9639	18.3983	1
0	2946	0.007995	0.7455	0.1977	5.5618	3.2564	0.66173	0.5215	2.5067	1
0	2947	0.022857	0.7709	0.9267	5.2114	3.0524	0.52097	0.7181	16.3957	1
0	2948	0.013191	0.2377	0.5477	4.9638	2.134	0.69827	0.6379	16.2703	0.9
0	2949	0.014643	0.9349	0.3329	5.517	4.1212	0.07583	0.6619	6.4663	0.98
0	2950	0.004575	0.5869	0.2089	5.827	1.7084	0.41855	0.4797	19.2457	0.63
0	2951	0.004785	0.6569	0.3813	4.9446	3.7132	0.45455	0.4389	1.9405	0.68
0	2952	0.019611	0.6951	0.9953	4.753	1.1332	0.62393	0.9103	18.8619	0.96
0	2953	0.005481	0.2601	0.6257	4.3478	1.414	0.22955	0.4399	15.8181	0
0	2954	6.9e-05	0.4931	0.4071	5.5498	2.878	0.32927	0.7359	15.6091	0
0	2955	0.021963	0.2383	0.0245	5.0866	2.5468	0.75605	0.9403	15.1227	1
0	2956	0.022917	0.5663	0.2543	4.7226	3.6284	0.89789	0.0179	4.8019	1
0	2957	0.009771	0.6333	0.7051	4.5222	4.5508	0.52187	0.3845	4.3573	0.99
0	2958	0.026415	0.5645	0.1299	5.2798	4.4188	0.70349	0.2129	16.9581	1
0	2959	0.022605	0.8087	0.4575	5.359	3.8252	0.07223	0.5555	18.7593	0.87
0	2960	0.029241	0.3309	0.6461	4.171	1.9668	0.53195	0.5435	6.5081	0.99
0	2961	0.020115	0.9851	0.3187	4.3118	4.4892	0.30551	0.3311	5.9723	1
0	2962	0.004497	9e-04	0.3511	4.4786	1.5356	0.31937	0.5531	18.7783	0.02
0	2963	0.005763	0.5211	0.7345	5.2186	1.1092	0.20831	0.0379	12.9149	0
0	2964	0.016029	0.2985	0.7811	5.6958	3.7468	0.48695	0.1617	1.9177	1
0	2965	0.005193	0.0441	0.8827	5.9758	1.994	0.57659	0.5339	5.9989	0.6
0	2966	0.016113	0.5989	0.7365	5.5578	2.5588	0.64211	0.0891	14.7313	1
0	2967	0.006657	0.2079	0.5163	5.9942	1.4356	0.70043	0.0571	6.8235	0.36
0	2968	0.011439	0.7245	0.9753	5.263	4.65	0.82373	0.0727	12.0523	1
0	2969	0.028005	0.0977	0.8453	5.2242	2.1844	0.28031	0.7715	3.9811	0.99
0	2970	0.015459	0.9761	0.8843	5.561	2.2964	0.78053	0.7699	3.4719	1
0	2971	0.017247	0.9843	0.6055	5.037	3.2644	0.42485	0.1497	2.9931	0.01
0	2972	0.004227	0.4599	0.5081	4.863	2.0404	0.10121	0.0305	16.9999	0
0	2973	0.013689	0.7851	0.3193	5.2834	3.0876	0.32171	0.9811	9.0503	0.98
0	2974	0.024279	0.1013	0.8531	4.7722	1.178	0.14621	0.1267	2.6967	0.86
0	2975	0.008151	0.4871	0.4933	5.1118	3.9556	0.53159	0.2085	3.6505	0.92
0	2976	0.003699	0.2953	0.6395	4.3418	1.0508	0.34637	0.9525	1.2071	0
0	2977	0.004665	0.0849	0.3135	4.0818	4.3948	0.21227	0.3775	12.1777	0.93
0	2978	0.004971	0.8613	0.1657	4.393	2.5388	0.52511	0.4331	4.4637	0.85
0	2979	0.025059	0.3635	0.1919	4.4934	3.05	0.82319	0.7247	19.3787	1
0	2980	0.012621	0.3353	0.1531	4.4002	3.3476	0.29795	0.7921	7.5341	1
0	2981	0.023457	0.9005	0.4291	4.4802	3.0492	0.61727	0.7409	7.6861	0.88
0	2982	0.029709	0.7725	0.5875	5.4806	2.0924	0.16907	0.6805	18.8201	0.86
0	2983	0.026277	0.8949	0.0609	4.4906	3.3572	0.62411	0.0807	19.4775	1
0	2984	0.021783	0.3071	0.2865	5.2086	4.1716	0.73391	0.8737	6.0749	1
0	2985	0.009471	0.3223	0.7529	5.0178	3.0396	0.89627	0.3635	15.9625	0.97
0	2986	0.006171	0.9819	0.8547	4.6762	3.7404	0.57299	0.1361	5.9115	1
0	2987	0.014943	0.0547	0.7507	4.463	2.0164	0.26987	0.8785	7.6367	0.93
0	2988	0.009285	0.8367	0.7053	4.443	4.7164	0.09833	0.7439	17.2013	0.97
0	2989	0.009009	0.0223	0.3549	4.0798	2.2116	0.24647	0.3673	18.9265	0.82
0	2990	0.028557	0.1917	0.2453	4.663	3.1388	0.27419	0.1123	17.4141	1
0	2991	0.015639	0.3321	0.5599	4.7494	1.9948	0.38759	0.1445	12.7439	0.85
0	2992	0.014703	0.8491	0.7501	4.8834	3.1004	0.81095	0.9091	16.6883	1
0	2993	0.020313	0.9801	0.2075	5.4766	1.7916	0.37265	0.0913	11.9611	1
0	2994	0.000375	0.3551	0.8125	5.7966	4.7852	0.16043	0.8115	17.5547	0
0	2995	0.000699	0.3541	0.1577	5.3646	2.0836	0.12785	0.5775	11.6723	0
0	2996	0.016299	0.8317	0.7339	5.7162	1.898	0.35123	0.2107	6.7095	0.94
0	2997	0.006981	0.7837	0.0325	5.2238	3.7996	0.07475	0.3165	9.4341	0.99
0	2998	0.025047	0.0561	0.7305	4.0394	4.2212	0.26789	0.6443	1.7467	1
0	2999	0.025707	0.0337	0.1293	5.0762	1.8492	0.40577	0.4057	13.5495	0.99
0	3000	0.016209	0.3253	0.3905	4.9554	4.6388	0.39569	0.6161	13.3253	1
0	3001	0.003921	0.3795	0.8007	5.5346	1.4796	0.62645	0.6399	4.4371	0
0	3002	0.018489	0.3511	0.8051	4.8478	1.8596	0.84641	0.7229	7.6443	1
0	3003	0.008079	0.1151	0.6401	5.3418	2.6036	0.13001	0.2187	4.0495	0.88
0	3004	0.013785	0.1235	0.5655	5.803	1.5116	0.57965	0.5811	18.9151	0.94
0	3005	0.028461	0.9623	0.9835	5.6374	3.3844	0.75641	0.1265	4.2585	1
0	3006	0.009939	0.8567	0.9395	5.0266	3.9684	0.69413	0.4281	3.7607	1
0	3007	0.002115	0.6777	0.3861	5.7526	2.794	0.14909	0.8421	5.1173	0.02
0	3008	0.007647	0.8633	0.5197	5.0854	1.074	0.72743	0.6065	15.2101	0
0	3009	0.010863	0.3219	0.1763	4.4702	1.3956	0.18491	0.8981	2.4687	0.5
0	3010	0.020259	0.6451	0.1685	5.5554	3.0292	0.12119	0.3605	4.8399	1
0	3011	0.029355	0.3245	0.4345	5.3978	2.0684	0.11363	0.0851	9.2099	0.99
0	3012	0.015873	0.2717	0.8267	4.9734	4.4668	0.70997	0.8905	15.0011	1
0	3013	0.016293	0.2633	0.7391	4.1278	2.45	0.62159	0.0945	6.1889	0.99
0	3014	0.011829	0.8753	0.3717	5.3426	3.0284	0.92147	0.2423	5.9495	0.88
0	3015	0.019377	0.5147	0.0687	5.3486	1.9812	0.16745	0.8889	1.8797	0.98
0	3016	0.006825	0.2959	0.1175	4.7398	3.2996	0.40469	0.2083	14.8833	0.98
0	3017	0.016719	0.2495	0.2857	4.4842	1.946	0.49199	0.3127	11.4861	0.93
0	3018	0.021693	0.5643	0.6971	5.1482	1.4268	0.38939	0.2069	13.3101	0.92
0	3019	0.009633	0.5357	0.5027	4.3094	1.626	0.22541	0.3655	2.2863	0.04
0	3020	0.011901	0.7611	0.0867	4.1182	1.8964	0.72869	0.4755	13.0137	0.98
0	3021	0.019821	0.0107	0.4377	4.0466	4.8948	0.11543	0.1583	9.8711	1
0	3022	0.019293	0.3007	0.3567	4.2894	2.938	0.05081	0.0269	11.3721	0.93
0	3023	0.012909	0.6417	0.0783	5.2646	1.5708	0.89933	0.9943	15.1569	1
0	3024	0.008343	0.6277	0.4733	5.4502	3.9916	0.50693	0.7109	11.9421	0.88
0	3025	0.016359	0.0303	0.6125	5.0386	2.8724	0.54149	0.9617	16.1031	1
0	3026	0.015771	0.6179	0.5113	4.4834	1.1868	0.27815	0.2869	12.9871	0.04
0	3027	0.019731	0.3807	0.2651	4.3354	4.5964	0.84065	0.1245	13.8193	1
0	3028	0.002607	0.1903	0.8211	4.1274	4.7884	0.46355	0.1111	12.8807	0.83
0	3029	0.019413	0.9667	0.0975	4.3882	4.4268	0.73247	0.8567	11.6191	1
0	3030	0.001059	0.7777	0.8515	5.451	2.846	0.61313	0.9397	19.8043	0
0	3031	0.028197	0.9031	0.6961	4.7174	3.3596	0.80573	0.7143	13.0897	0.99
0	3032	0.014013	0.4497	0.0299	4.1186	2.3884	0.17411	0.8899	18.0677	0.97
0	3033	0.027609	0.4419	0.6509	5.3754	1.1412	0.57281	0.8099	4.3231	0.93
0	3034	0.021651	0.4141	0.0171	4.231	1.31	0.18365	0.8343	12.6337	0.96
0	3035	0.022461	7e-04	0.8457	4.1622	4.7748	0.66623	0.8175	19.6751	1
0	3036	0.028155	0.5421	0.6071	4.7862	4.9108	0.34403	0.7099	17.5015	1
0	3037	0.013611	0.8883	0.0351	5.4154	3.0588	0.52889	0.5709	11.8889	1
0	3038	0.018285	0.2429	0.7629	5.2046	4.0164	0.44663	0.2439	14.3513	1
0	3039	0.012411	0.4173	0.7743	4.5814	2.2996	0.41171	0.0849	17.4331	0.94
0	3040	0.025197	0.7901	0.4615	5.5054	3.478	0.30893	0.0643	9.2821	0.96
0	3041	0.021003	0.1931	0.6435	5.9754	4.8828	0.27743	0.0191	3.6619	1
0	3042	0.012843	0.1019	0.6095	5.007	1.614	0.94001	0.6719	15.0239	0.87
0	3043	0.025899	0.1567	0.0371	5.2662	3.9244	0.83309	0.4859	12.5045	1
0	3044	0.022521	0.9209	0.6053	4.1526	3.8932	0.57929	0.2921	14.6249	0.94
0	3045	0.002739	0.9127	0.7407	5.377	1.5292	0.38795	0.1443	14.2753	0
0	3046	0.020121	0.9575	0.1321	5.991	3.1276	0.87197	0.9021	2.4573	1
0	3047	0.015309	0.3723	0.8813	4.3458	1.4204	0.26213	0.2927	8.3891	0.94
0	3048	0.004113	0.9035	0.5187	4.5546	4.5756	0.65525	0.3377	16.8897	0
0	3049	0.019113	0.3037	0.4247	4.5774	1.6236	0.82031	0.1653	18.2159	0.96
0	3050	0.020241	0.3323	0.3865	5.6322	1.9108	0.40451	0.1807	13.3671	0.99
0	3051	0.020901	0.5091	0.3679	4.1602	2.2404	0.24017	0.1873	4.0913	0.96
0	3052	0.027699	0.8057	0.4069	5.3986	3.6412	0.51755	0.9955	12.0637	0.97
0	3053	0.027375	0.1001	0.9727	4.1582	1.3356	0.18635	0.6321	1.4389	0.93
0	3054	0.000495	0.9805	0.6549	4.613	2.6804	0.86027	0.1641	14.5375	0
0	3055	0.013059	0.0215	0.5559	5.7054	4.694	0.12713	0.0551	12.8009	1
0	3056	0.010719	0.5127	0.2869	4.9678	1.934	0.68963	0.9567	18.9797	0.89
0	3057	0.012747	0.9189	0.7857	5.4102	4.8532	0.93083	0.2457	3.9241	1
