ModelType	Round	Snapshot	TrainingLoss	TrainingRMSE	ValidationRMSE
establishment	12	24	-1.179371953010559	0.012902012774867707	0.06305288929918758
establishment	12	25	-1.1791630983352661	0.014087038499199563	0.06346223736611349
establishment	12	26	-1.180245041847229	0.013440448822129875	0.06330360277067434
establishment	12	27	-1.1803584098815918	0.014230875711163571	0.06354294920637246
establishment	12	28	-1.163422703742981	0.013797058428531286	0.06336849792290451
establishment	12	29	-1.1817489862442017	0.014173272805104727	0.06359270510653715
establishment	13	0	-0.90889972448349	0.01679232834205048	0.0672889348611938
establishment	13	1	-1.0093046426773071	0.004263698885869181	0.0634714675105668
establishment	13	2	-1.0565673112869263	0.004599258548562978	0.06232087434852072
establishment	13	3	-1.0831397771835327	0.004900393684575055	0.06174227912827568
establishment	13	4	-1.0942871570587158	0.004800750108972273	0.061354263290612394
establishment	13	5	-1.1133791208267212	0.006129362788369324	0.06149102145321974
establishment	13	6	-1.1335718631744385	0.005418174033481193	0.06130626933813076
establishment	13	7	-1.1418766975402832	0.007107452354689337	0.06142519084926011
establishment	13	8	-1.1380804777145386	0.007065315590556498	0.061650731676412364
establishment	13	9	-1.1517964601516724	0.0077880609470408245	0.06182690472772736
establishment	13	10	-1.153319239616394	0.008956176989632844	0.06198809764858803
establishment	13	11	-1.1574537754058838	0.009230367426550022	0.062076696824054055
establishment	13	12	-1.1213196516036987	0.009117800835319686	0.062135207191515454
establishment	13	13	-1.1573001146316528	0.009987431064440805	0.062284570512187845
establishment	13	14	-1.1695486307144165	0.009932271327048275	0.06225321105634654
establishment	13	15	-1.1575071811676025	0.009984280323078036	0.0623861073521771
establishment	13	16	-1.1746108531951904	0.010597562482088787	0.06250321121665689
establishment	13	17	-1.1708908081054688	0.010756082157220872	0.06254209169155027
establishment	13	18	-1.1761935949325562	0.011267123409621533	0.062482839274133714
establishment	13	19	-1.1808383464813232	0.011385274023192062	0.06255696180744652
establishment	13	20	-1.153883457183838	0.012094410227339128	0.06282725240541817
establishment	13	21	-1.1244603395462036	0.012629716862859266	0.06287191584273742
establishment	13	22	-1.1644444465637207	0.012427281689811474	0.06284403728980444
establishment	13	23	-1.1794589757919312	0.01273987614060522	0.0629000441068913
establishment	13	24	-1.1847753524780273	0.013628758692035458	0.06341001602541874
establishment	13	25	-1.1901532411575317	0.01331356195606899	0.06310887805897175
establishment	13	26	-1.1680796146392822	0.013722896299455814	0.06327239874141748
establishment	13	27	-1.1672286987304688	0.013312434857058474	0.06311617467100233
establishment	13	28	-1.1696161031723022	0.014096298666380987	0.063381539474013
establishment	13	29	-1.1656851768493652	0.015031273216208728	0.06353834319317775
establishment	14	0	-0.9191457629203796	0.016775170375212724	0.06679660994095071
establishment	14	1	-1.030374526977539	0.004477972650128143	0.06314234796278259
establishment	14	2	-1.061706781387329	0.004671466553913472	0.06195336330441279
establishment	14	3	-1.1052364110946655	0.004910032149618224	0.06139845931177799
establishment	14	4	-1.13434636592865	0.005646940537096764	0.06119719849658819
establishment	14	5	-1.1393377780914307	0.00634167472859309	0.061171925331898844
establishment	14	6	-1.1329833269119263	0.006794195444876592	0.061104507094781234
establishment	14	7	-1.1443537473678589	0.00644062789952735	0.06131113298695571
establishment	14	8	-1.152330994606018	0.007237274128580594	0.06151122506692034
establishment	14	9	-1.1604652404785156	0.008159213799573066	0.061712873889918196
establishment	14	10	-1.162235975265503	0.008036174652780557	0.061802317214607334
establishment	14	11	-1.167008876800537	0.00919112802189678	0.06187720251336477
establishment	14	12	-1.1652640104293823	0.00932282900493299	0.06194769773517573
establishment	14	13	-1.1782623529434204	0.0095965355917616	0.06207515685301053
establishment	14	14	-1.186510443687439	0.010301191087380736	0.062193874858289144
establishment	14	15	-1.1817567348480225	0.010031596665743357	0.06209952526246992
establishment	14	16	-1.1671706438064575	0.010362847971853212	0.062161950913936545
establishment	14	17	-1.1925525665283203	0.010735176149558967	0.06264417881634658
establishment	14	18	-1.1962213516235352	0.011603038418084122	0.06263134655544418
establishment	14	19	-1.194109320640564	0.011845376097706809	0.062492821864254214
establishment	14	20	-1.152728796005249	0.01130978996641616	0.06243876812340753
establishment	14	21	-1.1976457834243774	0.012329571228121653	0.06257390983748981
establishment	14	22	-1.1950149536132812	0.012341415375586074	0.06311117190005287
establishment	14	23	-1.205130934715271	0.012856482218483616	0.06299459928701638
establishment	14	24	-1.1998813152313232	0.013839085394952896	0.06282741583485965
establishment	14	25	-1.2003456354141235	0.013040042537397042	0.06281189681311795
establishment	14	26	-1.209956169128418	0.01469378925168707	0.06300320201326247
establishment	14	27	-1.2102575302124023	0.01435459394096167	0.0633335390905289
establishment	14	28	-1.2035261392593384	0.014067657622791434	0.06307914008335062
establishment	14	29	-1.2028220891952515	0.015410518675811408	0.06332044834591073
establishment	15	0	-0.9351375699043274	0.016496854698939484	0.06639339472464452
establishment	15	1	-1.033876657485962	0.003953677025094072	0.06262308682898916
establishment	15	2	-1.0921297073364258	0.004277728493149543	0.061644279481346764
establishment	15	3	-1.108119010925293	0.004887453227803437	0.06110078809208037
establishment	15	4	-1.1345369815826416	0.00632593004958389	0.0608812344985438
establishment	15	5	-1.1290404796600342	0.006221393062889162	0.06066210421110776
establishment	15	6	-1.168623447418213	0.007184488743799094	0.06079851954754483
establishment	15	7	-1.1771975755691528	0.0065837034301952655	0.06099556420414823
establishment	15	8	-1.1725102663040161	0.007452641353449271	0.061440689144370716
establishment	15	9	-1.1921700239181519	0.007902504635275299	0.06150408706407498
establishment	15	10	-1.1936143636703491	0.008388159187662484	0.06148247272541879
establishment	15	11	-1.1715649366378784	0.008800903547645298	0.06159178984638435
establishment	15	12	-1.1869745254516602	0.009279493631857413	0.06163890526887556
establishment	15	13	-1.1936410665512085	0.009568562225463569	0.06178196908837325
establishment	15	14	-1.1320159435272217	0.00994914023330755	0.06215183212545967
establishment	15	15	-1.2061833143234253	0.010381937734821087	0.06181820261112923
establishment	15	16	-1.213998556137085	0.010546612637439163	0.061993333482602456
establishment	15	17	-1.2081977128982544	0.010828147679141278	0.06193458642995543
establishment	15	18	-1.2141194343566895	0.010605526911639315	0.06218674031491336
establishment	15	19	-1.2137449979782104	0.011402970981510665	0.06206591177245781
establishment	15	20	-1.2263675928115845	0.011384708326988562	0.06263096693961966
establishment	15	21	-1.1408833265304565	0.012215257596833683	0.06219780520471775
establishment	15	22	-1.217301607131958	0.013493173138777792	0.0628579185124832
establishment	15	23	-1.2019157409667969	0.013131299581811732	0.06239819379822735
establishment	15	24	-1.2222766876220703	0.013574477208875035	0.06286879356340616
establishment	15	25	-1.221298098564148	0.0129006334370069	0.06270309760349776
establishment	15	26	-1.230207085609436	0.014687491166150864	0.06312213690752627
establishment	15	27	-1.2347471714019775	0.014460131715975282	0.06283281837685194
establishment	15	28	-1.2330403327941895	0.014303124224204019	0.06311540828917482
establishment	15	29	-1.2367079257965088	0.014971571259342172	0.06291571196454342
