ModelType	Round	Snapshot	TrainingLoss	TrainingRMSE	ValidationRMSE
duration	13	9	-1.802632451057434	0.05565200312608456	0.06730971043708922
duration	13	10	-1.8162068128585815	0.05580687903865931	0.0673421783650657
duration	13	11	-1.7972391843795776	0.055698052671692665	0.06732228585865843
duration	13	12	-1.8029941320419312	0.0558561264185929	0.06737478350350885
duration	13	13	-1.8121669292449951	0.056174327314602465	0.0675563557063233
duration	13	14	-1.8140817880630493	0.05596882013877974	0.06748798893706386
duration	13	15	-1.813134789466858	0.056167433901688685	0.06756264391464095
duration	13	16	-1.8153166770935059	0.05606382277502558	0.06748102567569966
duration	13	17	-1.8184590339660645	0.056375976652744395	0.06768447985226422
duration	13	18	-1.817610502243042	0.05636805940047348	0.067696824937926
duration	13	19	-1.8139415979385376	0.05655482629661393	0.06776851067062613
duration	13	20	-1.827371597290039	0.05662953235032726	0.06785639528959948
duration	13	21	-1.8241990804672241	0.05657828209248759	0.0678290331495811
duration	13	22	-1.8291594982147217	0.05663913927181652	0.06789913951728824
duration	13	23	-1.8257219791412354	0.056818615451901686	0.06800654683638425
duration	13	24	-1.8283579349517822	0.05684593417606825	0.06801150171959844
duration	13	25	-1.8235933780670166	0.05659660632206886	0.06784210410769513
duration	13	26	-1.8224505186080933	0.056899281805542976	0.06803842547300105
duration	13	27	-1.815105676651001	0.056866585592881325	0.06800435548230269
duration	13	28	-1.8194674253463745	0.05664338630772451	0.067858833956584
duration	13	29	-1.8242031335830688	0.05713037725730786	0.06822353727022407
duration	14	0	-1.6127654314041138	0.05360825148071313	0.07006111308538603
duration	14	1	-1.706565499305725	0.05451934693133315	0.06828842242008884
duration	14	2	-1.7454488277435303	0.05473709717569578	0.06764294098920726
duration	14	3	-1.7603130340576172	0.054901174053239084	0.06724979058235668
duration	14	4	-1.7933714389801025	0.055196511953973314	0.06717791277503622
duration	14	5	-1.7966523170471191	0.05517592084847114	0.06702419686358448
duration	14	6	-1.8020131587982178	0.05547307355685432	0.06702361155130127
duration	14	7	-1.8014417886734009	0.055524419523328684	0.06702471464816523
duration	14	8	-1.8209319114685059	0.055756195226944597	0.06703698105416682
duration	14	9	-1.8238255977630615	0.0558110297919154	0.067064499161072
duration	14	10	-1.8316782712936401	0.05588039676187318	0.0671725129645208
duration	14	11	-1.8223328590393066	0.05582762418621331	0.06705617785003393
duration	14	12	-1.8140369653701782	0.05599175664617995	0.0672171248164538
duration	14	13	-1.814090609550476	0.05606611366351029	0.06726552553350479
duration	14	14	-1.8180071115493774	0.05622840239092313	0.06728742483733753
duration	14	15	-1.8219243288040161	0.05634656417287845	0.06737407057403724
duration	14	16	-1.82051682472229	0.05635737730582573	0.06742865518683366
duration	14	17	-1.8361878395080566	0.05635315451081798	0.06732886822440898
duration	14	18	-1.8303755521774292	0.056287199088176615	0.0673424980664621
duration	14	19	-1.8189572095870972	0.05648806304908681	0.06754132721389591
duration	14	20	-1.8194704055786133	0.05651015936172875	0.06753339211935142
duration	14	21	-1.8307912349700928	0.056601828315958676	0.06753439849027434
duration	14	22	-1.840090036392212	0.05668979474830574	0.06766998642596372
duration	14	23	-1.8365050554275513	0.05697001759389445	0.06773870967513886
duration	14	24	-1.841263771057129	0.056935344560262426	0.06767527353564061
duration	14	25	-1.8401275873184204	0.057147190424649746	0.0678664592444633
duration	14	26	-1.8336433172225952	0.0569540509022999	0.06773113334772361
duration	14	27	-1.8443458080291748	0.05718361930966861	0.06791740657783925
duration	14	28	-1.8387678861618042	0.05750361016000927	0.06815666067295974
duration	14	29	-1.8319828510284424	0.05708686980995728	0.0678547300890262
duration	15	0	-1.6240264177322388	0.05357168935272341	0.06982618827396478
duration	15	1	-1.709350347518921	0.054322969763041185	0.06808225634521561
duration	15	2	-1.771828055381775	0.05455094888728327	0.06749943929213409
duration	15	3	-1.7794339656829834	0.05480919787569701	0.06719379900771735
duration	15	4	-1.7959421873092651	0.0550407185374728	0.06709233876124343
duration	15	5	-1.792831540107727	0.05516449952914554	0.06699506922878999
duration	15	6	-1.8116577863693237	0.05540388534230214	0.06700462687168383
duration	15	7	-1.8154343366622925	0.05537312887205876	0.06694075505678072
duration	15	8	-1.8360944986343384	0.055634403464792655	0.06701738416305168
duration	15	9	-1.8394663333892822	0.05567253278733419	0.06708201013169364
duration	15	10	-1.8401659727096558	0.055786989714897234	0.06714734053155129
duration	15	11	-1.8419960737228394	0.05580086098827008	0.06713633648991835
duration	15	12	-1.8414136171340942	0.05580496459993109	0.06706801923135083
duration	15	13	-1.8487894535064697	0.05610726988116035	0.06726452366047564
duration	15	14	-1.8408316373825073	0.056153706198719275	0.06725235369770606
duration	15	15	-1.85356867313385	0.05640397012409711	0.06738254580316216
duration	15	16	-1.8424795866012573	0.05632359107390403	0.06738568509873225
duration	15	17	-1.841962456703186	0.056432500413647134	0.06744067706410788
duration	15	18	-1.851116418838501	0.0565452736229847	0.0675007128167004
duration	15	19	-1.8560898303985596	0.0567964526342334	0.06766030386346776
duration	15	20	-1.842315912246704	0.056684788558562724	0.06765838670051728
duration	15	21	-1.8437917232513428	0.0566849471083565	0.06762707134185483
duration	15	22	-1.8555195331573486	0.05653173731369089	0.06748699011517179
duration	15	23	-1.8578475713729858	0.056892198209268455	0.06776967171847349
duration	15	24	-1.85366952419281	0.056653594853225485	0.06758677583949267
duration	15	25	-1.849901556968689	0.05699669866726876	0.06784662684050194
duration	15	26	-1.8605464696884155	0.05703100469608832	0.06784247073677827
duration	15	27	-1.8399534225463867	0.05706313295524707	0.06785790795988397
duration	15	28	-1.852691411972046	0.0571488429391375	0.06792800458184026
duration	15	29	-1.8482831716537476	0.05746015068910849	0.06815130119618468
