municipality	alphaRest	rmse	rank
CO18753	0.009795918367346938	0.5672798993859454	134
CO19212	0.00673469387755102	0.5672798993859454	134
CO19455	0.00673469387755102	0.5672798993859454	134
CO19573	0.007346938775510204	0.5672798993859454	134
CO19698	0.006122448979591836	0.5672798993859454	134
CO20001	0.007346938775510204	0.5672798993859454	134
CO20011	0.007959183673469388	0.5672798993859454	134
CO20013	0.011020408163265306	0.5672798993859454	134
CO20060	0.00857142857142857	0.5672798993859454	134
CO20175	0.011632653061224489	0.5672798993859454	134
CO23001	0.00673469387755102	0.5672798993859454	134
CO23068	0.00673469387755102	0.5672798993859454	134
CO23162	0.005510204081632653	0.5672798993859454	134
CO23182	0.005510204081632653	0.5672798993859454	134
CO23189	0.004897959183673469	0.5672798993859454	134
CO23417	0.005510204081632653	0.5672798993859454	134
CO23466	0.006122448979591836	0.5672798993859454	134
CO23555	0.009183673469387754	0.5672798993859454	134
CO23570	0.009795918367346938	0.5672798993859454	134
CO23580	0.005510204081632653	0.5672798993859454	134
CO23660	0.004897959183673469	0.5672798993859454	134
CO23670	0.005510204081632653	0.5672798993859454	134
CO23672	0.005510204081632653	0.5672798993859454	134
CO23678	0.005510204081632653	0.5672798993859454	134
CO23686	0.00673469387755102	0.5672798993859454	134
CO23807	0.004285714285714285	0.5672798993859454	134
CO23815	0.006122448979591836	0.5672798993859454	134
CO23855	0.010408163265306122	0.5672798993859454	134
CO25290	0.01653061224489796	0.5672798993859454	134
CO25307	0.01346938775510204	0.5672798993859454	134
CO25320	0.029387755102040815	0.5672798993859454	134
CO25386	0.02693877551020408	0.5672798993859454	134
CO27001	0.004897959183673469	0.5672798993859454	134
CO41001	0.007959183673469388	0.5672798993859454	134
CO41132	0.009183673469387754	0.5672798993859454	134
CO41298	0.015306122448979591	0.5672798993859454	134
CO41306	0.00673469387755102	0.5672798993859454	134
CO41396	0.015918367346938776	0.5672798993859454	134
CO41524	0.03	0.5672798993859454	134
CO41551	0.012244897959183673	0.5672798993859454	134
CO41668	0.01653061224489796	0.5672798993859454	134
CO44001	0.004285714285714285	0.5672798993859454	134
CO44035	0.004897959183673469	0.5672798993859454	134
CO44078	0.009183673469387754	0.5672798993859454	134
CO44090	0.006122448979591836	0.5672798993859454	134
CO44279	0.00673469387755102	0.5672798993859454	134
CO44430	0.004897959183673469	0.5672798993859454	134
CO44560	0.004285714285714285	0.5672798993859454	134
CO44650	0.007346938775510204	0.5672798993859454	134
CO44847	0.004285714285714285	0.5672798993859454	134
CO47001	0.006122448979591836	0.5672798993859454	134
CO47053	0.014081632653061223	0.5672798993859454	134
CO47189	0.005510204081632653	0.5672798993859454	134
CO47245	0.005510204081632653	0.5672798993859454	134
CO47288	0.007346938775510204	0.5672798993859454	134
CO47555	0.006122448979591836	0.5672798993859454	134
CO47980	0.004897959183673469	0.5672798993859454	134
CO50001	0.009183673469387754	0.5672798993859454	134
CO50006	0.024489795918367346	0.5672798993859454	134
CO50313	0.02877551020408163	0.5672798993859454	134
CO50350	0.007959183673469388	0.5672798993859454	134
CO50573	0.029387755102040815	0.5672798993859454	134
CO54003	0.011020408163265306	0.5672798993859454	134
CO54405	0.010408163265306122	0.5672798993859454	134
CO54498	0.007959183673469388	0.5672798993859454	134
CO54810	0.010408163265306122	0.5672798993859454	134
CO54874	0.00857142857142857	0.5672798993859454	134
CO63001	0.022653061224489793	0.5672798993859454	134
CO63130	0.02020408163265306	0.5672798993859454	134
CO63190	0.012244897959183673	0.5672798993859454	134
CO63401	0.010408163265306122	0.5672798993859454	134
CO63470	0.014081632653061223	0.5672798993859454	134
CO63594	0.01346938775510204	0.5672798993859454	134
CO66001	0.03	0.5672798993859454	134
CO66170	0.029387755102040815	0.5672798993859454	134
CO66400	0.011020408163265306	0.5672798993859454	134
CO66682	0.007346938775510204	0.5672798993859454	134
CO68001	0.009183673469387754	0.5672798993859454	134
CO68081	0.00857142857142857	0.5672798993859454	134
CO68190	0.007346938775510204	0.5672798993859454	134
CO68276	0.009795918367346938	0.5672798993859454	134
CO68307	0.007959183673469388	0.5672798993859454	134
CO68406	0.009795918367346938	0.5672798993859454	134
CO68547	0.011020408163265306	0.5672798993859454	134
CO68575	0.00673469387755102	0.5672798993859454	134
CO68679	0.024489795918367346	0.5672798993859454	134
CO68689	0.007346938775510204	0.5672798993859454	134
CO68755	0.029387755102040815	0.5672798993859454	134
CO70001	0.011632653061224489	0.5672798993859454	134
CO70215	0.009183673469387754	0.5672798993859454	134
CO70429	0.007346938775510204	0.5672798993859454	134
CO70670	0.009795918367346938	0.5672798993859454	134
CO70708	0.007346938775510204	0.5672798993859454	134
CO70713	0.004897959183673469	0.5672798993859454	134
CO73001	0.02693877551020408	0.5672798993859454	134
CO73168	0.01346938775510204	0.5672798993859454	134
CO73268	0.009795918367346938	0.5672798993859454	134
CO73283	0.015918367346938776	0.5672798993859454	134
CO73319	0.029387755102040815	0.5672798993859454	134
CO73411	0.012244897959183673	0.5672798993859454	134
CO73449	0.029387755102040815	0.5672798993859454	134
CO73504	0.023265306122448978	0.5672798993859454	134
CO73555	0.015306122448979591	0.5672798993859454	134
CO76001	0.012244897959183673	0.5672798993859454	134
CO76147	0.011020408163265306	0.5672798993859454	134
CO76233	0.009183673469387754	0.5672798993859454	134
CO76248	0.007346938775510204	0.5672798993859454	134
CO76275	0.01346938775510204	0.5672798993859454	134
CO76318	0.009183673469387754	0.5672798993859454	134
CO76364	0.006122448979591836	0.5672798993859454	134
CO76520	0.007346938775510204	0.5672798993859454	134
CO76563	0.007346938775510204	0.5672798993859454	134
CO76622	0.01714285714285714	0.5672798993859454	134
CO76736	0.005510204081632653	0.5672798993859454	134
CO76834	0.006122448979591836	0.5672798993859454	134
CO76892	0.006122448979591836	0.5672798993859454	134
CO76895	0.010408163265306122	0.5672798993859454	134
CO81001	0.022040816326530613	0.5672798993859454	134
CO81065	0.01346938775510204	0.5672798993859454	134
CO81736	0.015918367346938776	0.5672798993859454	134
CO81794	0.005510204081632653	0.5672798993859454	134
CO85001	0.03	0.5672798993859454	134
CO85010	0.03	0.5672798993859454	134
CO86001	0.011020408163265306	0.5672798993859454	134
CO86320	0.01653061224489796	0.5672798993859454	134
CO86568	0.015306122448979591	0.5672798993859454	134
CO86865	0.03	0.5672798993859454	134
CO91001	0.03	0.5672798993859454	134
CO95001	0.012244897959183673	0.5672798993859454	134
CO97001	0.029387755102040815	0.5672798993859454	134
CO99773	0.011632653061224489	0.5672798993859454	134
CO05001	0.009183673469387754	0.5673096319331028	135
CO05045	0.007959183673469388	0.5673096319331028	135
CO05051	0.007346938775510204	0.5673096319331028	135
CO05079	0.00857142857142857	0.5673096319331028	135
CO05088	0.007959183673469388	0.5673096319331028	135
CO05120	0.00857142857142857	0.5673096319331028	135
CO05147	0.007959183673469388	0.5673096319331028	135
CO05154	0.007959183673469388	0.5673096319331028	135
CO05172	0.007346938775510204	0.5673096319331028	135
CO05212	0.009795918367346938	0.5673096319331028	135
CO05250	0.009795918367346938	0.5673096319331028	135
CO05308	0.009183673469387754	0.5673096319331028	135
CO05360	0.007346938775510204	0.5673096319331028	135
CO05490	0.00857142857142857	0.5673096319331028	135
CO05579	0.00857142857142857	0.5673096319331028	135
CO05665	0.009183673469387754	0.5673096319331028	135
CO05736	0.010408163265306122	0.5673096319331028	135
CO05790	0.009183673469387754	0.5673096319331028	135
CO05837	0.007346938775510204	0.5673096319331028	135
CO05895	0.007959183673469388	0.5673096319331028	135
CO08001	0.007959183673469388	0.5673096319331028	135
CO08078	0.007959183673469388	0.5673096319331028	135
CO08296	0.009795918367346938	0.5673096319331028	135
CO08433	0.007346938775510204	0.5673096319331028	135
CO08573	0.007346938775510204	0.5673096319331028	135
CO08638	0.00857142857142857	0.5673096319331028	135
CO08758	0.007346938775510204	0.5673096319331028	135
CO13052	0.00857142857142857	0.5673096319331028	135
CO13244	0.007959183673469388	0.5673096319331028	135
CO13430	0.007959183673469388	0.5673096319331028	135
CO13468	0.009183673469387754	0.5673096319331028	135
CO13657	0.015918367346938776	0.5673096319331028	135
CO13670	0.007959183673469388	0.5673096319331028	135
CO13688	0.011020408163265306	0.5673096319331028	135
CO13836	0.007959183673469388	0.5673096319331028	135
CO15572	0.009183673469387754	0.5673096319331028	135
CO17042	0.00857142857142857	0.5673096319331028	135
CO17174	0.009795918367346938	0.5673096319331028	135
CO17380	0.00857142857142857	0.5673096319331028	135
CO18001	0.007959183673469388	0.5673096319331028	135
CO18150	0.00857142857142857	0.5673096319331028	135
CO18592	0.007959183673469388	0.5673096319331028	135
CO18753	0.010408163265306122	0.5673096319331028	135
CO19212	0.00857142857142857	0.5673096319331028	135
CO19455	0.00857142857142857	0.5673096319331028	135
CO19573	0.009183673469387754	0.5673096319331028	135
CO19698	0.00857142857142857	0.5673096319331028	135
CO20001	0.00857142857142857	0.5673096319331028	135
CO20011	0.009183673469387754	0.5673096319331028	135
CO20013	0.011020408163265306	0.5673096319331028	135
CO20060	0.009183673469387754	0.5673096319331028	135
CO20175	0.011020408163265306	0.5673096319331028	135
CO23001	0.00857142857142857	0.5673096319331028	135
CO23068	0.00857142857142857	0.5673096319331028	135
CO23162	0.007959183673469388	0.5673096319331028	135
CO23182	0.007959183673469388	0.5673096319331028	135
CO23189	0.007959183673469388	0.5673096319331028	135
CO23417	0.007959183673469388	0.5673096319331028	135
CO23466	0.00857142857142857	0.5673096319331028	135
CO23555	0.009795918367346938	0.5673096319331028	135
CO23570	0.010408163265306122	0.5673096319331028	135
CO23580	0.007959183673469388	0.5673096319331028	135
CO23660	0.007959183673469388	0.5673096319331028	135
CO23670	0.007959183673469388	0.5673096319331028	135
CO23672	0.007959183673469388	0.5673096319331028	135
CO23678	0.007959183673469388	0.5673096319331028	135
CO23686	0.00857142857142857	0.5673096319331028	135
CO23807	0.007346938775510204	0.5673096319331028	135
CO23815	0.00857142857142857	0.5673096319331028	135
CO23855	0.010408163265306122	0.5673096319331028	135
CO25290	0.012857142857142857	0.5673096319331028	135
CO25307	0.011632653061224489	0.5673096319331028	135
CO25320	0.015918367346938776	0.5673096319331028	135
CO25386	0.017755102040816324	0.5673096319331028	135
CO27001	0.007346938775510204	0.5673096319331028	135
CO41001	0.009183673469387754	0.5673096319331028	135
CO41132	0.009183673469387754	0.5673096319331028	135
CO41298	0.011632653061224489	0.5673096319331028	135
CO41306	0.00857142857142857	0.5673096319331028	135
CO41396	0.012857142857142857	0.5673096319331028	135
CO41524	0.014081632653061223	0.5673096319331028	135
CO41551	0.011020408163265306	0.5673096319331028	135
CO41668	0.012244897959183673	0.5673096319331028	135
CO44001	0.007346938775510204	0.5673096319331028	135
CO44035	0.007346938775510204	0.5673096319331028	135
CO44078	0.009795918367346938	0.5673096319331028	135
CO44090	0.007959183673469388	0.5673096319331028	135
CO44279	0.00857142857142857	0.5673096319331028	135
CO44430	0.007346938775510204	0.5673096319331028	135
CO44560	0.00673469387755102	0.5673096319331028	135
CO44650	0.009183673469387754	0.5673096319331028	135
CO44847	0.007346938775510204	0.5673096319331028	135
CO47001	0.007959183673469388	0.5673096319331028	135
CO47053	0.011632653061224489	0.5673096319331028	135
CO47189	0.007959183673469388	0.5673096319331028	135
CO47245	0.007959183673469388	0.5673096319331028	135
CO47288	0.009183673469387754	0.5673096319331028	135
CO47555	0.00857142857142857	0.5673096319331028	135
CO47980	0.007959183673469388	0.5673096319331028	135
CO50001	0.009795918367346938	0.5673096319331028	135
CO50006	0.014081632653061223	0.5673096319331028	135
CO50313	0.015306122448979591	0.5673096319331028	135
CO50350	0.009183673469387754	0.5673096319331028	135
CO50573	0.023265306122448978	0.5673096319331028	135
CO54003	0.010408163265306122	0.5673096319331028	135
CO54405	0.010408163265306122	0.5673096319331028	135
CO54498	0.009183673469387754	0.5673096319331028	135
CO54810	0.010408163265306122	0.5673096319331028	135
CO54874	0.009183673469387754	0.5673096319331028	135
CO63001	0.014693877551020407	0.5673096319331028	135
CO63130	0.012244897959183673	0.5673096319331028	135
CO63190	0.011020408163265306	0.5673096319331028	135
CO63401	0.011020408163265306	0.5673096319331028	135
CO63470	0.011020408163265306	0.5673096319331028	135
CO63594	0.011020408163265306	0.5673096319331028	135
CO66001	0.014693877551020407	0.5673096319331028	135
CO66170	0.015918367346938776	0.5673096319331028	135
CO66400	0.010408163265306122	0.5673096319331028	135
CO66682	0.009183673469387754	0.5673096319331028	135
CO68001	0.009795918367346938	0.5673096319331028	135
CO68081	0.009183673469387754	0.5673096319331028	135
CO68190	0.009183673469387754	0.5673096319331028	135
CO68276	0.010408163265306122	0.5673096319331028	135
CO68307	0.009183673469387754	0.5673096319331028	135
CO68406	0.010408163265306122	0.5673096319331028	135
CO68547	0.011020408163265306	0.5673096319331028	135
CO68575	0.00857142857142857	0.5673096319331028	135
CO68679	0.014693877551020407	0.5673096319331028	135
CO68689	0.009183673469387754	0.5673096319331028	135
CO68755	0.018979591836734692	0.5673096319331028	135
CO70001	0.010408163265306122	0.5673096319331028	135
CO70215	0.009795918367346938	0.5673096319331028	135
CO70429	0.00857142857142857	0.5673096319331028	135
CO70670	0.010408163265306122	0.5673096319331028	135
CO70708	0.00857142857142857	0.5673096319331028	135
CO70713	0.007346938775510204	0.5673096319331028	135
CO73001	0.01346938775510204	0.5673096319331028	135
CO73168	0.012244897959183673	0.5673096319331028	135
CO73268	0.010408163265306122	0.5673096319331028	135
CO73283	0.012857142857142857	0.5673096319331028	135
CO73319	0.01714285714285714	0.5673096319331028	135
CO73411	0.010408163265306122	0.5673096319331028	135
CO73449	0.018979591836734692	0.5673096319331028	135
CO73504	0.01346938775510204	0.5673096319331028	135
CO73555	0.011632653061224489	0.5673096319331028	135
CO76001	0.010408163265306122	0.5673096319331028	135
CO76147	0.010408163265306122	0.5673096319331028	135
CO76233	0.009795918367346938	0.5673096319331028	135
CO76248	0.00857142857142857	0.5673096319331028	135
CO76275	0.012244897959183673	0.5673096319331028	135
CO76318	0.009795918367346938	0.5673096319331028	135
CO76364	0.007959183673469388	0.5673096319331028	135
CO76520	0.009183673469387754	0.5673096319331028	135
CO76563	0.009183673469387754	0.5673096319331028	135
CO76622	0.012244897959183673	0.5673096319331028	135
CO76736	0.007959183673469388	0.5673096319331028	135
CO76834	0.007959183673469388	0.5673096319331028	135
CO76892	0.007959183673469388	0.5673096319331028	135
CO76895	0.010408163265306122	0.5673096319331028	135
CO81001	0.014081632653061223	0.5673096319331028	135
CO81065	0.011020408163265306	0.5673096319331028	135
CO81736	0.012244897959183673	0.5673096319331028	135
CO81794	0.007959183673469388	0.5673096319331028	135
CO85001	0.01714285714285714	0.5673096319331028	135
CO85010	0.01836734693877551	0.5673096319331028	135
CO86001	0.010408163265306122	0.5673096319331028	135
CO86320	0.011632653061224489	0.5673096319331028	135
CO86568	0.012244897959183673	0.5673096319331028	135
CO86865	0.01346938775510204	0.5673096319331028	135
CO91001	0.019591836734693877	0.5673096319331028	135
CO95001	0.011020408163265306	0.5673096319331028	135
CO97001	0.01653061224489796	0.5673096319331028	135
CO99773	0.011020408163265306	0.5673096319331028	135
CO05001	0.004897959183673469	0.567416532955344	136
CO05045	0.003673469387755102	0.567416532955344	136
CO05051	0.003673469387755102	0.567416532955344	136
CO05079	0.003673469387755102	0.567416532955344	136
CO05088	0.003673469387755102	0.567416532955344	136
CO05120	0.004285714285714285	0.567416532955344	136
CO05147	0.003673469387755102	0.567416532955344	136
CO05154	0.003061224489795918	0.567416532955344	136
CO05172	0.003061224489795918	0.567416532955344	136
CO05212	0.004897959183673469	0.567416532955344	136
CO05250	0.005510204081632653	0.567416532955344	136
CO05308	0.004897959183673469	0.567416532955344	136
CO05360	0.003061224489795918	0.567416532955344	136
CO05490	0.003673469387755102	0.567416532955344	136
CO05579	0.003673469387755102	0.567416532955344	136
CO05665	0.004285714285714285	0.567416532955344	136
CO05736	0.006122448979591836	0.567416532955344	136
CO05790	0.004285714285714285	0.567416532955344	136
CO05837	0.003061224489795918	0.567416532955344	136
CO05895	0.003673469387755102	0.567416532955344	136
CO08001	0.003673469387755102	0.567416532955344	136
CO08078	0.004285714285714285	0.567416532955344	136
CO08296	0.005510204081632653	0.567416532955344	136
CO08433	0.003673469387755102	0.567416532955344	136
CO08573	0.003673469387755102	0.567416532955344	136
CO08638	0.004285714285714285	0.567416532955344	136
CO08758	0.003061224489795918	0.567416532955344	136
CO13052	0.004285714285714285	0.567416532955344	136
CO13244	0.003673469387755102	0.567416532955344	136
CO13430	0.003061224489795918	0.567416532955344	136
CO13468	0.004285714285714285	0.567416532955344	136
CO13657	0.015918367346938776	0.567416532955344	136
CO13670	0.003673469387755102	0.567416532955344	136
CO13688	0.00673469387755102	0.567416532955344	136
CO13836	0.003673469387755102	0.567416532955344	136
CO15572	0.004897959183673469	0.567416532955344	136
CO17042	0.003673469387755102	0.567416532955344	136
CO17174	0.004897959183673469	0.567416532955344	136
CO17380	0.004285714285714285	0.567416532955344	136
CO18001	0.003673469387755102	0.567416532955344	136
CO18150	0.004285714285714285	0.567416532955344	136
CO18592	0.003673469387755102	0.567416532955344	136
CO18753	0.005510204081632653	0.567416532955344	136
CO19212	0.004285714285714285	0.567416532955344	136
CO19455	0.004285714285714285	0.567416532955344	136
CO19573	0.004897959183673469	0.567416532955344	136
CO19698	0.003673469387755102	0.567416532955344	136
CO20001	0.004285714285714285	0.567416532955344	136
CO20011	0.004897959183673469	0.567416532955344	136
CO20013	0.006122448979591836	0.567416532955344	136
CO20060	0.004897959183673469	0.567416532955344	136
CO20175	0.00673469387755102	0.567416532955344	136
CO23001	0.004285714285714285	0.567416532955344	136
CO23068	0.004285714285714285	0.567416532955344	136
CO23162	0.003673469387755102	0.567416532955344	136
CO23182	0.003673469387755102	0.567416532955344	136
CO23189	0.003673469387755102	0.567416532955344	136
CO23417	0.003673469387755102	0.567416532955344	136
CO23466	0.003673469387755102	0.567416532955344	136
CO23555	0.004897959183673469	0.567416532955344	136
CO23570	0.005510204081632653	0.567416532955344	136
CO23580	0.003673469387755102	0.567416532955344	136
CO23660	0.003061224489795918	0.567416532955344	136
CO23670	0.003673469387755102	0.567416532955344	136
CO23672	0.003673469387755102	0.567416532955344	136
CO23678	0.003673469387755102	0.567416532955344	136
CO23686	0.004285714285714285	0.567416532955344	136
CO23807	0.003061224489795918	0.567416532955344	136
CO23815	0.003673469387755102	0.567416532955344	136
CO23855	0.006122448979591836	0.567416532955344	136
CO25290	0.007959183673469388	0.567416532955344	136
CO25307	0.00673469387755102	0.567416532955344	136
CO25320	0.015306122448979591	0.567416532955344	136
CO25386	0.025714285714285714	0.567416532955344	136
CO27001	0.003061224489795918	0.567416532955344	136
CO41001	0.004897959183673469	0.567416532955344	136
CO41132	0.004897959183673469	0.567416532955344	136
CO41298	0.007959183673469388	0.567416532955344	136
CO41306	0.004285714285714285	0.567416532955344	136
CO41396	0.007959183673469388	0.567416532955344	136
CO41524	0.012244897959183673	0.567416532955344	136
CO41551	0.006122448979591836	0.567416532955344	136
CO41668	0.007959183673469388	0.567416532955344	136
CO44001	0.003061224489795918	0.567416532955344	136
CO44035	0.003061224489795918	0.567416532955344	136
CO44078	0.004897959183673469	0.567416532955344	136
CO44090	0.003673469387755102	0.567416532955344	136
CO44279	0.004285714285714285	0.567416532955344	136
CO44430	0.003673469387755102	0.567416532955344	136
CO44560	0.003061224489795918	0.567416532955344	136
CO44650	0.004285714285714285	0.567416532955344	136
CO44847	0.003061224489795918	0.567416532955344	136
CO47001	0.003673469387755102	0.567416532955344	136
CO47053	0.007346938775510204	0.567416532955344	136
CO47189	0.003673469387755102	0.567416532955344	136
CO47245	0.003673469387755102	0.567416532955344	136
CO47288	0.004897959183673469	0.567416532955344	136
CO47555	0.003673469387755102	0.567416532955344	136
CO47980	0.003673469387755102	0.567416532955344	136
CO50001	0.005510204081632653	0.567416532955344	136
CO50006	0.011020408163265306	0.567416532955344	136
CO50313	0.014081632653061223	0.567416532955344	136
CO50350	0.004897959183673469	0.567416532955344	136
CO50573	0.03	0.567416532955344	136
CO54003	0.006122448979591836	0.567416532955344	136
CO54405	0.005510204081632653	0.567416532955344	136
CO54498	0.004897959183673469	0.567416532955344	136
CO54810	0.006122448979591836	0.567416532955344	136
CO54874	0.004897959183673469	0.567416532955344	136
CO63001	0.014081632653061223	0.567416532955344	136
CO63130	0.007959183673469388	0.567416532955344	136
CO63190	0.00673469387755102	0.567416532955344	136
CO63401	0.006122448979591836	0.567416532955344	136
CO63470	0.007346938775510204	0.567416532955344	136
CO63594	0.00673469387755102	0.567416532955344	136
CO66001	0.011020408163265306	0.567416532955344	136
CO66170	0.014693877551020407	0.567416532955344	136
CO66400	0.006122448979591836	0.567416532955344	136
CO66682	0.004897959183673469	0.567416532955344	136
CO68001	0.005510204081632653	0.567416532955344	136
CO68081	0.004897959183673469	0.567416532955344	136
CO68190	0.004897959183673469	0.567416532955344	136
CO68276	0.006122448979591836	0.567416532955344	136
CO68307	0.004897959183673469	0.567416532955344	136
CO68406	0.005510204081632653	0.567416532955344	136
CO68547	0.006122448979591836	0.567416532955344	136
CO68575	0.004285714285714285	0.567416532955344	136
CO68679	0.012857142857142857	0.567416532955344	136
CO68689	0.004285714285714285	0.567416532955344	136
CO68755	0.028163265306122447	0.567416532955344	136
CO70001	0.006122448979591836	0.567416532955344	136
CO70215	0.004897959183673469	0.567416532955344	136
CO70429	0.004285714285714285	0.567416532955344	136
CO70670	0.005510204081632653	0.567416532955344	136
CO70708	0.004285714285714285	0.567416532955344	136
CO70713	0.003061224489795918	0.567416532955344	136
CO73001	0.009795918367346938	0.567416532955344	136
CO73168	0.007346938775510204	0.567416532955344	136
CO73268	0.005510204081632653	0.567416532955344	136
CO73283	0.009183673469387754	0.567416532955344	136
CO73319	0.02020408163265306	0.567416532955344	136
CO73411	0.006122448979591836	0.567416532955344	136
CO73449	0.02693877551020408	0.567416532955344	136
CO73504	0.00857142857142857	0.567416532955344	136
CO73555	0.007346938775510204	0.567416532955344	136
CO76001	0.006122448979591836	0.567416532955344	136
CO76147	0.006122448979591836	0.567416532955344	136
CO76233	0.005510204081632653	0.567416532955344	136
CO76248	0.004285714285714285	0.567416532955344	136
CO76275	0.007346938775510204	0.567416532955344	136
CO76318	0.005510204081632653	0.567416532955344	136
CO76364	0.003673469387755102	0.567416532955344	136
CO76520	0.004285714285714285	0.567416532955344	136
CO76563	0.004285714285714285	0.567416532955344	136
CO76622	0.00857142857142857	0.567416532955344	136
CO76736	0.003673469387755102	0.567416532955344	136
CO76834	0.003673469387755102	0.567416532955344	136
CO76892	0.003673469387755102	0.567416532955344	136
CO76895	0.005510204081632653	0.567416532955344	136
CO81001	0.012244897959183673	0.567416532955344	136
CO81065	0.007346938775510204	0.567416532955344	136
CO81736	0.007959183673469388	0.567416532955344	136
CO81794	0.003673469387755102	0.567416532955344	136
CO85001	0.019591836734693877	0.567416532955344	136
CO85010	0.03	0.567416532955344	136
CO86001	0.006122448979591836	0.567416532955344	136
CO86320	0.007959183673469388	0.567416532955344	136
CO86568	0.007959183673469388	0.567416532955344	136
CO86865	0.010408163265306122	0.567416532955344	136
CO91001	0.03	0.567416532955344	136
CO95001	0.00673469387755102	0.567416532955344	136
CO97001	0.014693877551020407	0.567416532955344	136
CO99773	0.00673469387755102	0.567416532955344	136
CO05001	0.005510204081632653	0.5674835656123476	137
CO05045	0.004285714285714285	0.5674835656123476	137
CO05051	0.004285714285714285	0.5674835656123476	137
CO05079	0.004897959183673469	0.5674835656123476	137
CO05088	0.004897959183673469	0.5674835656123476	137
CO05120	0.004897959183673469	0.5674835656123476	137
CO05147	0.004285714285714285	0.5674835656123476	137
CO05154	0.004285714285714285	0.5674835656123476	137
CO05172	0.003673469387755102	0.5674835656123476	137
CO05212	0.006122448979591836	0.5674835656123476	137
CO05250	0.00673469387755102	0.5674835656123476	137
CO05308	0.005510204081632653	0.5674835656123476	137
CO05360	0.003673469387755102	0.5674835656123476	137
CO05490	0.004897959183673469	0.5674835656123476	137
CO05579	0.004897959183673469	0.5674835656123476	137
CO05665	0.005510204081632653	0.5674835656123476	137
CO05736	0.007346938775510204	0.5674835656123476	137
CO05790	0.005510204081632653	0.5674835656123476	137
CO05837	0.003673469387755102	0.5674835656123476	137
CO05895	0.004285714285714285	0.5674835656123476	137
CO08001	0.004285714285714285	0.5674835656123476	137
CO08078	0.004897959183673469	0.5674835656123476	137
CO08296	0.00673469387755102	0.5674835656123476	137
CO08433	0.004285714285714285	0.5674835656123476	137
CO08573	0.004285714285714285	0.5674835656123476	137
CO08638	0.005510204081632653	0.5674835656123476	137
CO08758	0.003673469387755102	0.5674835656123476	137
CO13052	0.004897959183673469	0.5674835656123476	137
CO13244	0.004897959183673469	0.5674835656123476	137
CO13430	0.004285714285714285	0.5674835656123476	137
CO13468	0.005510204081632653	0.5674835656123476	137
CO13657	0.01714285714285714	0.5674835656123476	137
CO13670	0.004285714285714285	0.5674835656123476	137
CO13688	0.00857142857142857	0.5674835656123476	137
CO13836	0.004285714285714285	0.5674835656123476	137
CO15572	0.005510204081632653	0.5674835656123476	137
CO17042	0.004897959183673469	0.5674835656123476	137
CO17174	0.006122448979591836	0.5674835656123476	137
CO17380	0.004897959183673469	0.5674835656123476	137
CO18001	0.004897959183673469	0.5674835656123476	137
CO18150	0.004897959183673469	0.5674835656123476	137
CO18592	0.004285714285714285	0.5674835656123476	137
CO18753	0.00673469387755102	0.5674835656123476	137
CO19212	0.005510204081632653	0.5674835656123476	137
CO19455	0.004897959183673469	0.5674835656123476	137
CO19573	0.006122448979591836	0.5674835656123476	137
CO19698	0.004897959183673469	0.5674835656123476	137
CO20001	0.004897959183673469	0.5674835656123476	137
CO20011	0.006122448979591836	0.5674835656123476	137
CO20013	0.007959183673469388	0.5674835656123476	137
CO20060	0.006122448979591836	0.5674835656123476	137
CO20175	0.007959183673469388	0.5674835656123476	137
CO23001	0.005510204081632653	0.5674835656123476	137
CO23068	0.005510204081632653	0.5674835656123476	137
CO23162	0.004285714285714285	0.5674835656123476	137
CO23182	0.004285714285714285	0.5674835656123476	137
CO23189	0.004285714285714285	0.5674835656123476	137
CO23417	0.004285714285714285	0.5674835656123476	137
CO23466	0.004897959183673469	0.5674835656123476	137
CO23555	0.006122448979591836	0.5674835656123476	137
CO23570	0.00673469387755102	0.5674835656123476	137
CO23580	0.004285714285714285	0.5674835656123476	137
CO23660	0.004285714285714285	0.5674835656123476	137
CO23670	0.004285714285714285	0.5674835656123476	137
CO23672	0.004285714285714285	0.5674835656123476	137
CO23678	0.004897959183673469	0.5674835656123476	137
CO23686	0.004897959183673469	0.5674835656123476	137
CO23807	0.003673469387755102	0.5674835656123476	137
CO23815	0.004897959183673469	0.5674835656123476	137
CO23855	0.007346938775510204	0.5674835656123476	137
CO25290	0.010408163265306122	0.5674835656123476	137
CO25307	0.007959183673469388	0.5674835656123476	137
CO25320	0.018979591836734692	0.5674835656123476	137
CO25386	0.03	0.5674835656123476	137
CO27001	0.004285714285714285	0.5674835656123476	137
CO41001	0.005510204081632653	0.5674835656123476	137
CO41132	0.006122448979591836	0.5674835656123476	137
CO41298	0.009183673469387754	0.5674835656123476	137
CO41306	0.004897959183673469	0.5674835656123476	137
CO41396	0.009795918367346938	0.5674835656123476	137
CO41524	0.014081632653061223	0.5674835656123476	137
CO41551	0.007959183673469388	0.5674835656123476	137
CO41668	0.009183673469387754	0.5674835656123476	137
CO44001	0.003673469387755102	0.5674835656123476	137
CO44035	0.003673469387755102	0.5674835656123476	137
CO44078	0.006122448979591836	0.5674835656123476	137
CO44090	0.004897959183673469	0.5674835656123476	137
CO44279	0.004897959183673469	0.5674835656123476	137
CO44430	0.004285714285714285	0.5674835656123476	137
CO44560	0.003673469387755102	0.5674835656123476	137
CO44650	0.005510204081632653	0.5674835656123476	137
